A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr13_95235150_95236250	0	350	1100	1100	150	1100	0	1100	1100	1100	0	1100	1100	0	0	375	650	0	900	0	0	975	1100	1100	75	1100	750	1100	0	0	0	150	1100	1100	1100	375	1100	1100	1100	450	900	1100	0	1025	1100	1100	1100	1100	1100	1100
chr13_97436950_97437250	0	0	300	0	0	0	0	0	0	300	25	300	300	300	0	300	300	200	300	0	0	125	275	300	300	300	125	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
chr13_99752100_99753100	0	300	300	0	0	1000	0	1000	0	1000	0	675	900	700	475	0	625	0	750	0	525	925	1000	0	0	0	0	0	700	0	0	0	0	300	0	0	0	325	700	600	475	0	450	0	0	0	0	0	0	0
chr13_99891900_99892350	300	225	450	450	375	375	0	450	225	300	75	450	450	0	0	0	225	75	450	150	0	150	225	450	375	450	0	150	0	0	0	450	450	450	0	375	450	450	150	0	450	375	0	150	450	450	375	450	450	450
chr13_99893550_99893850	0	0	300	0	0	300	75	0	0	300	0	300	300	0	300	0	0	0	300	0	0	0	0	300	0	300	0	0	0	0	150	300	300	300	300	300	300	150	0	0	300	300	300	300	300	300	0	300	150	300
chr13_100095200_100095850	0	650	650	550	0	650	0	650	25	650	650	650	650	0	325	0	650	0	0	0	0	650	0	325	0	0	0	0	0	0	0	0	0	25	0	0	0	650	0	0	650	0	0	0	0	0	0	0	0	0
chr13_100586850_100587150	0	225	300	300	0	300	0	300	150	300	300	300	300	75	150	300	0	0	300	0	0	300	0	0	0	0	0	300	0	0	0	0	0	300	300	225	0	0	0	300	300	0	0	0	0	75	0	0	0	0
chr13_110551200_110551500	0	300	300	0	0	75	75	300	0	300	0	300	300	0	0	150	225	0	0	0	0	0	300	225	0	0	0	0	0	0	0	0	0	300	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0
chr14_22231800_22232100	0	0	300	75	75	300	0	300	150	300	75	300	150	300	300	300	300	300	300	0	0	75	225	300	0	300	300	300	300	300	300	225	300	300	300	150	300	300	300	300	300	300	0	0	225	300	75	225	300	225
chr14_22831950_22832250	300	300	300	300	225	300	300	300	300	300	0	300	0	300	75	300	300	300	150	0	0	300	0	0	225	0	300	300	300	300	150	300	300	300	300	75	0	150	0	300	300	0	0	0	0	0	0	0	0	0
chr14_23695750_23696050	275	300	300	300	300	300	0	300	200	300	0	300	300	0	300	300	200	0	200	0	0	200	50	300	50	0	300	300	300	300	200	125	0	300	300	275	0	300	300	300	300	300	300	300	0	0	0	0	0	0
chr14_30852050_30852350	0	300	300	275	0	300	300	275	50	300	0	300	300	0	0	0	0	175	0	0	0	0	275	300	125	0	0	0	0	0	0	0	0	0	0	300	0	125	0	0	300	0	0	300	0	0	0	0	0	0
chr14_30864150_30864450	0	0	300	300	0	0	0	0	0	300	0	225	300	0	0	0	150	225	0	0	0	300	300	300	0	0	300	75	150	150	0	0	0	75	225	225	75	300	300	300	300	0	75	300	300	0	0	0	75	0
chr14_31242000_31242550	0	550	550	550	375	0	0	550	0	525	0	375	550	0	225	300	0	0	0	0	0	550	75	550	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	450	0	0	0	375	0	0	450	0	300
chr14_50408400_50408950	0	550	550	550	0	550	0	550	550	550	550	550	550	0	0	0	25	0	550	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0
chr14_50808300_50808600	0	300	300	300	300	300	0	300	0	300	75	300	300	300	300	300	225	300	300	0	0	0	75	300	300	300	300	225	300	300	300	300	300	300	300	300	300	300	300	300	75	300	0	300	300	300	300	300	300	300
chr14_51939500_51940000	0	500	500	500	500	500	500	500	500	500	500	500	500	500	400	500	175	250	500	0	0	500	475	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	500	500	500	500	500	500
chr14_56124750_56125050	0	300	300	0	0	300	300	300	0	300	300	300	300	300	0	300	300	0	300	0	0	150	225	0	0	0	300	300	300	300	300	0	0	300	300	0	0	225	225	300	300	300	0	300	0	0	0	0	0	0
chr14_56198300_56198700	0	0	250	0	0	400	0	400	0	400	400	400	400	175	0	0	0	400	300	0	0	400	150	0	0	150	375	400	300	0	0	0	400	0	400	0	0	0	0	0	400	0	0	225	300	300	75	225	225	150
chr14_56207900_56208300	0	400	400	375	300	400	0	400	325	400	400	400	400	400	400	400	0	400	400	0	25	400	400	400	0	150	400	400	400	400	300	0	0	400	400	0	0	400	400	400	400	400	0	400	150	0	0	0	75	0
chr14_59942000_59942950	0	525	950	825	0	700	600	775	0	950	700	950	950	0	0	0	0	0	950	0	0	0	850	925	950	950	525	850	0	0	0	950	950	950	0	950	950	950	950	0	950	950	0	0	950	950	950	950	950	950
chr14_63672750_63673300	0	400	550	550	0	325	0	0	0	550	550	550	550	0	0	0	0	25	525	0	0	375	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0
chr14_65073800_65074100	0	300	300	100	0	300	0	100	0	300	300	300	300	300	125	300	300	50	200	0	0	300	0	125	0	0	300	50	300	275	300	0	0	300	125	0	300	0	0	300	300	0	300	200	0	0	0	0	0	0
chr14_65293200_65294200	450	1000	300	1000	150	1000	1000	1000	525	1000	0	1000	1000	375	375	450	150	75	975	0	0	375	225	1000	1000	0	300	300	450	300	225	1000	150	1000	300	1000	0	975	1000	600	975	825	0	150	75	300	0	375	0	0
chr14_65296950_65297550	0	600	600	600	0	375	600	450	225	600	600	600	600	600	600	600	600	0	600	0	0	600	375	600	600	600	600	600	600	600	225	600	600	600	600	600	600	600	600	600	600	600	0	600	600	600	600	600	600	600
chr14_65298150_65298850	250	700	700	700	0	700	700	700	700	700	700	700	700	700	700	700	675	675	700	0	0	700	675	700	700	700	700	700	700	700	675	700	700	700	700	700	700	700	700	700	700	700	375	675	700	700	700	700	700	700
chr14_65306800_65307100	0	300	300	300	0	300	300	300	200	300	300	300	300	0	0	100	125	300	300	0	0	300	300	300	300	300	0	300	300	300	0	300	300	300	0	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
chr14_65316000_65316700	0	700	700	700	450	700	700	700	75	700	700	700	700	700	700	700	700	700	700	0	150	525	675	700	700	525	700	700	700	700	700	700	600	700	700	700	600	700	700	700	700	700	0	300	700	700	600	700	375	700
chr14_65322050_65322500	0	450	450	450	0	425	450	175	0	450	25	450	450	450	450	450	450	400	450	0	0	425	400	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	400	450	450	450
chr14_65328950_65329350	75	400	400	400	0	400	225	400	75	400	400	400	400	400	0	400	400	0	400	0	0	375	225	400	400	400	400	400	300	400	0	400	400	400	400	400	400	400	400	150	375	400	75	0	400	400	400	400	400	400
chr14_65333550_65334000	0	300	450	375	75	150	225	375	300	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	75	150	450	450	450	450	450	450
chr14_65340050_65340450	0	300	400	400	0	400	300	250	400	400	0	400	400	0	0	0	175	0	400	0	0	0	0	400	400	0	0	0	0	0	0	400	0	400	0	400	100	400	100	0	400	0	0	0	400	250	325	250	0	400
chr14_65385750_65386200	225	450	450	450	0	450	450	450	450	450	75	450	450	450	0	450	150	0	450	0	0	0	0	450	450	450	450	450	150	75	150	450	450	450	450	450	450	450	450	450	450	450	75	0	450	450	450	450	450	450
chr14_65396400_65396850	0	450	450	450	0	150	225	150	150	450	450	450	450	450	450	450	0	0	375	0	0	450	450	450	300	450	450	300	450	450	450	75	450	450	450	75	450	375	0	450	450	450	0	75	450	450	450	450	450	450
chr14_65408250_65408550	0	0	300	300	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	0	300	0	0	150	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	300	0	0	0	0	0	0	0	0	0
chr14_65423550_65424500	0	225	950	950	0	225	150	300	0	950	0	825	950	0	0	500	0	675	875	0	0	600	0	950	875	650	0	350	0	0	0	950	950	950	0	950	125	950	875	600	950	300	0	0	950	950	875	950	950	950
chr14_65425500_65426350	0	825	850	850	0	675	825	850	450	850	0	850	775	475	0	775	0	825	850	0	25	550	775	850	850	775	0	850	475	400	0	850	850	850	475	850	850	850	850	475	850	850	0	0	850	850	850	850	850	850
chr14_65433000_65433400	0	150	400	375	75	0	0	0	0	400	400	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	100	0	400	400	400	400	400	400
chr14_65433600_65434300	0	600	700	625	0	375	0	675	300	700	700	700	700	700	700	700	700	700	700	0	0	300	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	150	0	700	700	700	700	700	700
chr14_65457300_65457600	0	225	300	300	225	225	300	300	75	300	300	300	150	0	0	0	0	225	300	0	0	300	300	300	300	300	0	0	0	0	0	300	300	300	0	300	300	300	0	0	300	300	0	0	300	300	300	300	300	300
chr14_65468700_65469250	0	450	550	550	100	475	550	550	325	550	0	550	375	525	0	550	300	550	525	0	0	0	225	550	550	550	525	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	0	0	550	550	550	550	550	550
chr14_65480250_65480700	0	300	450	450	0	450	450	450	300	450	0	450	375	0	375	450	225	450	375	0	0	0	375	450	450	450	450	450	450	450	225	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450
chr14_65483550_65484150	525	525	600	600	0	600	600	600	300	600	75	600	600	0	375	600	150	600	600	0	150	300	150	600	600	450	75	600	600	600	75	600	150	600	0	600	600	600	600	150	600	600	150	0	525	600	600	600	600	600
chr14_65502450_65502750	0	225	300	300	0	300	300	300	75	300	300	300	300	300	300	300	0	300	300	0	0	150	75	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
chr14_65504450_65505400	625	925	925	950	0	850	775	950	850	950	400	950	775	175	0	400	0	550	950	0	525	950	850	950	550	950	475	775	25	675	0	925	950	950	0	475	950	625	625	625	950	950	0	0	950	950	950	950	950	950
chr14_65529050_65530200	0	600	1125	825	0	850	675	825	0	1150	0	1150	1150	1150	900	1150	750	1150	1125	0	0	0	975	1150	1150	1150	1150	1150	1150	1150	1050	1150	1150	1150	1150	1150	1150	1150	1150	1150	1150	1150	0	300	1150	1150	1150	1150	1150	1150
chr14_65552750_65553100	0	0	0	0	0	0	325	325	0	350	0	350	250	175	100	350	350	350	350	0	0	300	350	350	250	350	350	350	350	350	250	350	350	350	350	350	350	350	350	350	350	350	0	0	350	350	350	350	350	350
chr14_65638450_65638750	50	275	125	200	0	125	200	275	200	300	125	300	275	0	0	50	0	100	300	0	0	300	300	200	300	300	0	275	50	0	0	300	275	275	0	275	275	300	300	300	300	300	300	200	300	300	300	300	300	300
chr14_65685800_65686200	0	300	400	400	0	0	0	0	0	375	225	400	375	400	400	100	0	0	400	0	0	0	0	400	0	0	0	400	0	400	0	0	0	400	250	300	0	225	400	400	400	150	0	0	0	150	0	75	0	150
chr14_65751050_65752000	0	925	950	775	450	0	0	775	0	950	625	950	550	0	0	0	850	0	950	0	0	700	950	0	0	0	0	850	0	400	0	0	450	950	625	0	0	950	0	0	950	625	0	0	0	775	0	0	400	0
chr14_65960750_65961300	0	550	550	550	0	550	0	550	450	550	550	550	550	0	0	550	0	0	525	0	0	550	0	525	0	375	450	550	450	0	0	525	550	550	375	450	550	550	525	525	550	550	0	550	550	550	0	550	0	0
chr14_69385850_69386200	0	350	350	350	0	0	0	0	0	350	0	350	350	0	0	175	100	0	325	0	350	0	325	0	350	175	0	0	0	250	0	0	0	0	0	350	0	0	0	0	325	0	0	0	0	350	0	0	0	350
chr14_70805750_70806200	250	425	450	450	50	400	0	450	375	450	350	450	200	0	0	250	0	350	0	0	0	425	450	50	0	0	0	0	200	0	0	175	0	0	0	0	0	325	425	0	450	0	0	0	0	0	0	0	0	0
chr14_71240850_71241250	0	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	0	0	400	0	0	375	400	175	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	400	0	0	225	0	0	0	0	0	0
chr14_72165050_72165450	0	400	400	400	400	400	400	400	300	400	400	400	400	400	400	400	400	325	400	0	0	400	400	325	0	250	400	400	400	400	400	0	250	400	400	0	0	400	325	400	400	400	400	400	175	25	0	100	0	100
chr14_72520500_72521600	0	0	875	0	0	0	0	0	0	1100	0	1100	1100	1100	1100	1100	1100	1100	1100	0	0	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	1100	0	1100	1100	1100	1100	1100	1100	1100
chr14_72522550_72522950	0	0	400	125	125	275	50	400	50	400	0	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400
chr14_72537100_72537400	0	0	300	0	0	200	300	300	0	275	0	200	300	300	300	300	300	300	275	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	275	300	300	300	300	300	0	300	300	125	0	125	50	50
chr14_72566900_72567300	0	0	175	400	0	400	400	400	400	400	0	400	400	400	400	400	400	400	400	0	0	375	400	400	400	325	400	400	400	325	400	400	400	400	400	400	400	400	175	400	400	400	0	325	400	400	250	325	0	0
chr14_72590150_72590450	0	0	300	125	50	0	0	0	0	275	0	300	200	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	275	300	300	300	0	300	300	300	300	300	300	300
chr14_72590850_72591450	0	0	600	300	300	75	150	75	0	225	0	600	600	600	600	600	600	600	600	0	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	600	600	600	600	600	600	600
chr14_72597200_72597500	300	300	300	300	300	300	300	300	300	275	0	300	300	275	300	300	275	300	300	0	0	300	300	300	300	300	300	300	300	125	275	300	300	300	300	300	300	300	300	300	300	50	50	300	300	300	300	300	300	300
chr14_72599400_72599800	150	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400
chr14_72700800_72701200	0	0	150	300	0	400	75	400	150	400	0	375	100	0	400	400	0	0	0	0	0	0	400	25	0	0	400	225	400	375	150	75	0	400	400	0	0	400	400	400	400	300	0	0	0	0	0	0	0	0
chr14_72751950_72752650	0	700	700	700	700	700	700	700	700	700	0	700	700	700	700	700	700	700	700	0	0	700	700	700	0	700	700	700	700	700	700	0	700	700	700	450	700	700	700	700	700	700	375	700	700	700	525	675	600	600
chr14_72788700_72789000	75	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	0	0	300	300	300	300	150	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	75	300	0	75	0	0	0	0
chr14_72790500_72790800	0	0	300	0	0	300	75	300	0	150	0	300	225	300	300	300	225	300	300	0	0	300	300	300	75	0	300	300	300	300	300	150	150	300	300	150	0	300	300	300	300	300	0	300	0	0	0	0	0	0
chr14_72791500_72791850	0	0	350	0	0	350	50	350	200	0	0	350	50	350	350	350	350	350	350	0	0	200	350	350	350	125	350	350	350	350	350	350	200	350	350	350	50	350	350	350	350	350	0	350	0	50	0	0	0	0
chr14_72904550_72905250	0	0	700	700	525	0	0	375	0	600	0	700	700	700	700	700	625	550	700	0	0	600	600	700	675	375	700	700	700	700	700	700	700	625	700	600	700	700	700	700	700	700	325	700	700	700	675	700	625	700
chr14_75455650_75456050	400	400	400	400	0	400	400	400	400	400	400	400	400	0	0	0	0	0	400	0	0	400	400	50	400	0	0	0	0	0	0	400	200	0	0	275	200	400	0	0	400	0	400	0	0	0	0	0	0	0
chr14_75520050_75520350	0	300	300	300	150	150	0	300	0	300	300	300	300	0	0	0	0	0	0	0	0	300	225	300	300	300	75	0	0	0	0	300	300	0	0	300	300	300	225	0	300	0	0	0	300	300	300	300	300	300
chr14_89574450_89574950	0	500	500	500	350	450	0	500	50	500	450	500	500	300	500	500	150	500	500	0	0	275	0	450	0	50	375	500	500	0	0	375	500	500	200	0	350	500	450	500	500	0	0	500	500	200	0	425	275	275
chr14_91852350_91853100	0	300	450	0	300	750	675	750	0	750	0	750	750	750	750	750	750	675	750	0	0	0	525	750	375	750	750	750	750	750	750	525	750	750	750	750	750	750	750	750	675	750	0	750	750	750	750	750	750	750
chr14_92695300_92695850	0	550	550	550	125	50	200	550	50	550	0	350	550	0	50	550	425	550	125	0	0	200	350	550	0	350	550	200	350	550	550	0	125	200	550	0	125	500	500	500	550	500	125	350	50	50	0	0	0	0
chr14_95436350_95436750	0	400	0	375	0	400	0	375	75	400	0	400	400	400	400	400	400	400	300	300	225	400	375	0	0	0	300	375	400	400	400	0	225	0	400	0	0	0	0	400	225	0	0	150	0	0	0	0	0	0
chr14_96497400_96497700	0	0	300	300	0	150	0	75	225	300	225	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
chr14_96582050_96582350	0	0	300	0	0	300	200	300	300	300	300	300	300	50	0	300	300	0	300	0	0	275	275	300	300	300	0	0	200	50	300	300	300	300	275	300	300	300	300	0	300	300	0	0	300	300	300	300	300	300
chr14_96584850_96585250	0	400	400	0	0	400	0	325	400	225	0	0	400	0	300	75	150	0	400	0	0	0	375	400	400	400	225	0	225	150	75	400	400	400	300	400	400	400	400	400	225	400	0	0	400	400	400	400	400	400
chr14_99601200_99601500	0	0	300	300	0	300	75	300	0	300	300	300	300	0	0	0	0	0	150	0	0	150	300	300	0	0	0	0	0	0	0	0	0	300	0	0	0	75	0	0	300	0	0	0	0	0	0	0	0	0
chr14_103318950_103319250	0	300	150	300	0	300	0	300	0	150	75	75	300	0	0	0	300	0	300	0	0	0	0	75	300	300	0	0	0	0	0	300	300	300	0	300	300	300	300	0	300	300	0	0	300	300	300	300	300	300
chr14_103359050_103359500	0	450	450	425	0	450	0	450	125	50	0	425	0	0	0	0	0	0	325	0	0	0	0	0	0	450	0	0	0	0	0	0	450	0	0	0	450	100	0	0	0	450	0	0	450	450	450	450	450	450
chr15_20282700_20283000	0	300	300	300	0	0	0	0	0	300	300	300	225	300	150	0	300	75	0	0	0	300	300	0	0	0	0	0	0	0	300	225	0	0	0	300	0	0	300	0	300	0	0	0	0	0	0	0	0	0
chr15_20350900_20351400	0	0	500	0	0	0	0	0	0	500	0	500	500	500	500	0	500	500	0	0	0	500	425	0	0	150	0	0	275	0	500	500	500	500	150	500	450	0	500	0	500	300	350	500	0	0	0	0	0	150
chr15_31033750_31034400	0	0	650	350	0	650	650	650	0	650	0	650	650	650	650	650	450	650	650	0	0	0	650	650	650	0	650	650	650	650	650	225	0	650	650	425	0	650	650	650	650	650	0	650	600	650	0	650	575	150
chr15_31077600_31078000	0	225	375	225	0	400	225	400	0	400	400	400	400	400	400	400	400	400	225	0	0	400	375	400	150	0	400	300	400	400	225	400	0	400	400	150	0	400	225	400	375	400	0	300	0	0	0	0	0	0
chr15_38560850_38561250	0	0	400	175	25	0	0	0	0	400	0	400	175	225	0	0	400	250	400	0	0	375	400	400	400	400	400	400	400	400	0	400	400	0	375	400	400	400	400	0	400	400	0	0	400	400	400	400	400	400
chr15_38620500_38620900	0	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	250	400	400	400	400	400	400	400
chr15_42172000_42172350	75	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	0	0	350	0	0	350	350	350	350	50	275	200	350	350	350	350	350	350	0	0	0	350	200	350	350	275	0	350	200	200	0	350	275	200
chr15_42492650_42492950	175	300	275	300	300	300	300	300	0	125	0	300	300	300	300	300	300	300	0	0	0	200	300	300	0	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	200	0	275	300	300	300	300	300	300
chr15_42584050_42584550	0	500	350	500	0	0	0	0	0	500	0	500	500	500	0	500	0	0	375	0	0	500	0	0	0	0	0	0	425	300	0	0	200	0	0	0	500	0	0	350	500	0	0	0	425	275	0	125	425	0
chr15_45179900_45180250	0	325	350	0	0	350	0	25	325	350	175	350	350	0	0	25	25	0	100	0	0	300	325	325	0	0	0	0	100	0	0	0	0	175	250	0	0	25	100	0	350	25	175	175	0	0	0	0	0	0
chr15_45525900_45526300	0	0	325	325	100	300	0	400	0	400	325	400	400	400	100	400	0	175	175	0	0	0	400	100	0	400	400	325	400	100	0	0	400	175	400	0	400	400	100	400	400	25	0	175	400	400	400	400	400	400
chr15_45569850_45570450	0	600	600	600	0	600	0	600	600	600	600	600	600	600	600	600	600	600	600	0	0	0	600	600	375	600	600	600	600	600	600	600	600	600	600	525	600	600	600	600	600	600	0	600	600	600	600	600	600	600
chr15_50668650_50668950	0	300	150	300	0	300	0	300	0	0	0	300	300	0	0	0	225	0	0	0	0	0	300	0	0	0	0	0	0	0	225	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_51749400_51749750	0	0	350	350	50	0	0	0	0	50	0	350	350	0	0	0	0	50	350	0	0	0	350	350	350	350	275	0	0	0	0	275	350	350	0	350	350	350	350	0	350	350	0	0	350	350	350	350	350	350
chr15_57310800_57311100	0	300	300	0	0	300	0	0	300	300	0	300	300	300	300	300	0	225	300	0	0	0	300	300	0	0	300	300	300	0	300	0	0	300	300	0	0	300	300	300	300	300	0	0	0	0	0	0	0	0
