A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr1_18549300_18549750	0	450	450	450	0	450	0	450	450	450	0	375	450	150	225	0	0	0	0	450	450	0	450	450	0	0	0	0	225	0	0	0	0	0	450	0	0	0	0	300	0	75	0	450	0	0	0	0	0
chr1_18562300_18562800	0	500	275	450	0	500	0	75	500	425	350	275	500	500	50	275	200	0	0	275	0	0	500	500	500	125	200	50	0	500	0	500	0	0	200	0	125	0	425	500	500	50	500	425	0	0	0	0	50
chr1_18563250_18563700	0	375	450	450	0	450	0	450	450	300	225	75	450	0	450	300	0	0	0	450	0	0	450	300	75	0	0	0	0	0	0	0	0	0	450	0	150	0	150	0	450	75	0	0	0	0	0	0	0
chr1_18584700_18585450	0	750	750	750	0	750	750	750	75	750	750	750	750	0	0	300	450	225	0	600	750	0	750	300	75	0	0	0	150	0	75	0	0	0	225	0	150	0	375	300	750	0	0	375	0	0	0	0	0
chr1_18587050_18587550	0	500	500	350	0	500	0	500	350	500	500	500	425	500	300	425	0	450	200	500	500	0	500	500	0	0	0	500	0	0	0	500	0	0	500	0	0	0	50	500	500	500	0	500	0	0	0	0	0
chr1_18638400_18638800	0	400	400	0	0	400	375	400	75	400	400	400	0	400	400	0	400	400	0	0	0	0	175	400	0	400	400	225	225	25	0	400	400	400	375	375	400	0	400	0	400	400	0	325	0	0	0	0	0
chr1_18644400_18644700	0	300	300	300	0	0	0	300	0	300	300	300	0	0	0	0	300	300	0	300	0	0	300	300	300	0	75	0	0	0	0	300	300	300	300	0	300	0	300	0	300	0	0	300	0	150	0	0	0
chr1_18645750_18646050	0	300	300	300	0	300	300	300	300	300	0	0	0	300	225	0	300	300	75	300	300	0	300	300	0	300	300	0	300	0	0	300	300	300	300	0	0	0	300	0	300	0	300	300	0	0	0	0	0
chr1_18664650_18665100	0	450	450	450	0	450	450	450	75	450	450	450	450	0	300	375	0	450	0	450	450	0	450	450	450	0	0	225	0	0	450	300	75	0	450	0	150	0	225	375	450	450	0	450	0	0	0	0	0
chr1_18665750_18666950	0	1200	0	1200	0	1150	250	1200	925	1200	250	450	1025	500	800	0	0	725	0	1200	725	0	1200	825	950	0	0	0	0	0	0	1025	800	0	450	0	350	0	1050	375	1200	750	0	250	0	0	0	0	750
chr1_18677450_18677850	0	400	100	400	0	400	0	400	400	400	325	400	375	325	250	0	250	100	0	400	250	0	400	175	100	0	0	0	0	100	150	100	0	0	400	0	400	0	0	0	400	0	400	400	0	0	0	0	0
chr1_18683150_18683950	0	800	775	800	0	250	600	800	700	800	0	800	800	0	400	0	100	700	0	550	0	100	800	250	0	0	0	0	0	25	0	100	0	0	250	0	325	0	25	0	800	0	0	325	0	0	0	0	0
chr1_18709200_18709650	0	450	375	300	0	450	375	450	0	450	450	450	450	375	0	450	0	75	0	450	450	0	450	450	150	0	0	75	0	0	0	450	300	0	150	0	450	0	75	150	450	225	0	450	0	0	0	0	0
chr1_18726300_18726650	0	350	350	350	300	350	150	350	0	350	350	350	350	350	350	350	350	0	0	350	350	0	350	0	350	0	0	225	0	0	0	350	0	0	350	0	200	0	350	0	350	350	75	0	0	0	0	0	0
chr1_18743550_18743900	0	350	350	350	275	350	350	350	350	350	350	350	350	0	350	150	125	350	0	350	0	75	350	350	350	0	0	0	0	350	75	350	0	0	350	0	350	0	350	350	350	225	0	350	0	0	0	0	0
chr1_18767900_18768300	0	400	400	400	0	400	400	400	400	375	0	300	175	400	400	300	300	300	375	375	225	0	400	400	0	0	0	0	0	0	0	250	0	0	0	0	0	0	75	0	400	0	0	0	0	0	0	0	0
chr1_18788750_18789050	0	300	300	300	0	300	0	300	300	300	0	300	300	300	300	0	0	0	0	300	300	0	300	300	0	0	0	50	0	0	125	200	0	0	0	0	200	0	300	125	300	0	0	300	0	0	0	125	125
chr1_18855950_18856450	0	475	325	0	0	500	0	475	0	500	500	500	500	400	100	0	250	0	0	500	500	0	500	25	0	325	0	0	0	0	400	25	0	0	475	0	500	0	500	0	500	325	0	475	0	0	0	0	0
chr1_19522950_19523400	0	450	450	450	450	450	75	450	0	75	0	450	225	0	225	0	450	300	0	450	0	300	0	450	450	225	0	0	0	0	0	150	0	0	450	75	300	0	375	300	375	0	0	0	0	0	0	0	0
chr1_19660350_19660750	0	300	400	400	0	400	150	400	0	400	225	0	75	400	0	0	0	325	0	400	0	25	400	250	100	250	0	375	0	0	0	400	0	0	400	0	0	0	0	0	375	0	0	0	0	0	0	0	0
chr1_19675800_19676100	0	300	300	75	0	75	0	300	0	300	300	300	0	300	300	300	300	300	0	300	0	0	0	300	300	0	0	0	0	0	0	300	0	0	300	0	0	0	0	300	225	300	0	75	0	0	0	0	0
chr1_19792200_19792800	0	600	600	600	150	150	0	600	450	600	375	600	375	225	0	0	450	600	0	600	0	0	150	600	600	450	0	150	0	0	0	600	0	0	600	0	0	0	0	0	375	0	0	300	0	150	0	0	0
chr1_19826850_19827150	0	300	75	300	300	75	75	300	150	300	225	0	300	300	150	300	300	300	300	300	0	150	300	300	0	0	0	300	0	300	0	300	0	0	300	300	300	0	300	0	300	300	0	300	0	300	150	0	0
chr1_20259950_20260300	0	350	350	350	0	350	0	350	350	250	100	325	100	350	350	350	0	350	0	325	350	0	350	350	350	0	0	250	0	0	0	350	0	0	350	175	0	0	0	0	350	0	0	350	0	0	0	0	25
chr1_20260950_20261350	0	400	400	400	375	400	0	400	400	400	400	400	400	375	400	0	0	100	100	400	400	0	400	400	400	0	0	0	0	0	0	0	0	0	400	400	400	0	0	0	400	0	0	400	0	0	0	0	75
chr1_20279850_20280250	0	400	375	400	225	400	225	400	400	400	75	400	400	325	325	250	400	225	25	400	400	400	400	400	0	0	0	400	400	0	0	225	325	0	400	0	0	0	400	375	400	375	0	400	0	0	0	0	300
chr1_20288700_20289300	0	600	600	600	0	600	225	600	600	600	0	525	300	600	600	600	525	75	600	600	600	0	600	600	150	0	75	375	0	75	225	600	75	75	600	0	600	0	600	0	300	150	375	600	0	0	0	0	0
chr1_20299350_20299650	0	300	300	300	0	0	0	300	300	300	0	300	300	0	75	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	300	0	0	150	0	0	0	0	0
chr1_20305100_20305650	0	550	550	475	0	375	0	550	0	550	550	525	550	0	25	0	550	0	0	550	0	375	550	225	150	0	0	0	0	0	400	0	0	0	0	0	0	0	550	0	550	0	0	550	0	0	0	0	0
chr1_20315150_20315950	0	800	400	800	0	800	0	800	800	800	800	800	800	775	775	775	0	800	0	775	625	0	800	550	800	0	0	700	525	775	800	800	0	0	550	0	0	0	700	600	800	625	0	800	0	0	0	0	175
chr1_20320950_20321800	0	850	850	850	0	850	0	850	850	400	100	850	550	75	600	250	0	525	0	825	175	225	850	850	0	25	0	0	0	0	0	0	100	0	850	225	0	0	625	0	850	0	375	850	0	0	0	0	525
chr1_20322350_20322900	0	550	550	550	0	550	300	550	550	550	550	550	450	550	550	75	550	0	150	550	550	0	550	550	0	100	150	0	75	0	0	550	550	325	550	0	0	0	550	0	550	0	0	550	0	250	0	0	325
chr1_20324650_20325100	0	450	450	450	0	450	425	450	450	450	450	450	175	450	450	0	0	325	200	450	450	0	450	450	450	0	0	125	0	0	0	450	0	0	450	400	425	0	450	0	450	450	275	250	0	0	0	0	0
chr1_20331600_20332050	0	450	225	450	0	450	0	375	450	450	450	450	0	0	375	0	0	0	300	450	0	0	450	450	300	0	0	0	0	0	0	300	0	0	450	0	0	0	450	0	300	0	0	375	0	0	0	0	0
chr1_20358150_20358450	0	300	300	75	0	300	0	225	0	300	300	300	300	150	300	75	75	0	0	300	300	75	300	300	150	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	300	300	0	300	0	0	0	0	0
chr1_20359150_20359750	0	600	600	0	375	600	0	600	0	600	600	600	575	600	600	600	175	575	525	600	0	425	600	600	0	0	0	0	50	125	275	600	0	275	0	0	600	0	0	0	425	0	0	100	0	0	0	0	0
chr1_20371400_20372200	0	800	700	800	0	800	0	800	700	775	550	550	475	800	800	250	100	800	400	800	800	0	800	800	550	0	300	475	0	0	325	800	0	525	800	0	800	0	250	550	800	475	625	25	0	25	0	0	0
chr1_20406600_20406900	0	300	300	300	0	300	0	300	300	300	300	300	300	300	0	300	300	300	0	300	300	0	300	300	300	0	0	300	300	300	300	300	225	0	300	0	300	0	0	0	300	300	75	0	0	0	0	0	0
chr1_20453700_20454100	0	400	400	400	225	400	400	400	400	400	400	400	400	400	75	0	400	400	75	375	0	0	375	400	75	0	0	325	0	0	0	75	100	0	400	25	400	0	0	0	400	400	0	0	0	0	400	0	0
chr1_20542400_20542700	0	300	300	300	0	300	0	0	0	300	300	0	300	300	100	275	300	0	0	300	300	0	300	300	0	0	0	0	0	0	0	300	275	0	300	0	50	0	300	50	300	300	0	125	0	0	0	0	0
chr1_20572450_20572800	0	350	350	350	0	350	350	350	350	350	350	350	350	350	200	350	350	350	350	350	350	0	350	350	350	0	0	350	350	350	350	350	350	350	350	275	350	0	350	350	350	0	350	350	0	350	350	50	0
chr1_20590050_20590900	0	850	850	825	225	600	0	850	0	850	325	325	75	600	225	100	850	850	0	375	0	675	850	825	0	0	675	600	0	150	0	600	150	175	0	150	700	0	75	150	375	175	375	0	0	0	0	0	0
chr1_20604300_20605100	0	800	800	800	200	800	800	800	800	800	800	800	800	225	575	425	375	800	800	800	0	0	800	800	0	450	0	350	0	375	0	525	225	0	800	0	0	0	150	200	650	0	0	800	0	0	0	0	0
chr1_21521350_21521850	0	500	500	500	0	500	425	500	50	500	0	425	500	0	150	0	0	0	0	425	0	0	500	500	0	500	50	0	0	0	0	0	425	500	225	500	0	0	200	0	0	0	200	125	0	0	0	0	0
chr1_21588200_21588550	0	350	350	0	0	350	0	0	0	350	0	0	25	0	25	0	0	25	0	325	0	0	100	325	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	100	0	0	0	0	0
chr1_21627750_21628250	0	500	500	500	0	200	75	75	0	500	0	0	450	0	0	0	0	300	0	0	0	0	500	425	0	0	0	0	0	0	300	50	0	0	500	0	0	0	0	425	500	0	0	300	0	0	0	0	0
chr1_22189650_22190000	0	350	275	350	0	0	350	350	0	350	0	200	125	225	350	350	350	350	0	350	0	0	350	0	200	0	0	0	0	0	0	350	0	0	75	0	150	0	350	150	300	150	0	350	0	0	0	0	0
chr1_22195600_22195900	0	300	300	300	0	300	300	300	300	175	300	300	300	100	0	100	300	0	300	300	0	0	300	300	125	0	0	0	0	0	0	300	200	0	300	0	0	0	0	0	300	0	0	300	0	0	300	0	300
chr1_22269200_22269600	0	400	400	375	0	400	400	400	0	400	0	0	225	400	175	0	0	0	0	0	75	0	300	400	100	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	100	25	0	175	0	0	0	0	0
chr1_22320550_22320950	0	400	400	400	200	400	400	400	350	400	50	0	400	275	400	275	0	0	0	0	0	0	275	400	0	0	0	400	0	400	125	125	0	0	350	0	0	0	400	0	50	0	0	400	0	275	0	0	125
chr1_22344150_22344600	0	450	300	300	0	450	75	450	75	450	0	450	300	375	0	0	150	225	0	450	300	375	450	150	0	0	0	0	0	0	0	75	0	0	450	0	75	0	0	0	300	0	0	450	0	0	0	0	0
chr1_22377150_22377550	0	400	400	400	0	150	300	400	400	400	400	400	400	150	0	400	0	0	0	400	0	0	400	400	0	0	0	0	0	75	0	400	0	0	300	0	0	0	300	0	400	0	0	0	0	250	0	0	0
chr1_22377800_22378350	0	550	550	550	0	550	0	525	75	550	225	550	550	150	150	0	75	75	0	550	0	325	550	175	0	0	0	550	0	0	0	250	0	0	375	0	0	0	0	450	325	550	0	450	0	100	0	0	0
chr1_22380450_22380800	0	350	350	0	0	350	0	350	0	350	150	350	350	350	350	275	350	350	300	350	350	50	350	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	350	225	350	350	0	300	0	0	0	0	0
chr1_22388100_22389250	0	1150	375	1150	900	975	550	1150	0	1150	675	225	1150	600	225	100	0	300	0	1075	325	175	1150	1150	900	0	450	450	0	0	0	175	0	0	1075	0	750	0	1150	0	1150	825	325	925	0	0	0	0	0
chr1_22394900_22395450	0	300	550	550	0	550	250	550	550	550	550	550	550	325	0	375	550	550	450	550	0	0	525	550	0	0	150	0	0	550	0	0	0	0	550	0	375	0	550	550	550	550	525	450	0	375	0	0	0
chr1_22396350_22396750	0	400	400	400	150	225	75	400	400	400	400	400	400	400	400	0	0	25	225	300	0	0	400	400	325	0	0	400	0	0	400	250	0	0	400	0	325	0	0	0	400	0	0	400	0	0	0	0	0
chr1_22570500_22570800	0	300	300	225	0	300	75	300	75	300	300	300	300	0	300	0	225	300	0	300	300	0	300	300	0	300	0	0	0	0	150	300	0	75	0	0	0	0	0	225	300	150	0	300	0	0	0	0	0
chr1_22623650_22624200	0	550	550	550	75	550	0	550	100	550	0	375	550	300	550	225	0	525	0	0	0	0	550	225	0	0	0	0	0	0	0	0	0	0	450	0	0	0	150	525	550	0	0	0	0	0	0	0	0
chr1_22661900_22662800	0	900	900	100	125	700	175	900	900	900	900	900	875	0	700	350	900	350	0	900	100	0	900	900	0	650	350	375	0	375	0	900	0	650	625	425	900	0	900	50	900	0	0	900	0	0	0	0	875
chr1_22708350_22708700	0	350	350	350	0	350	150	350	0	350	350	350	50	350	0	150	0	50	0	350	225	125	350	200	350	0	0	350	0	50	0	350	275	0	350	0	350	0	50	0	350	0	0	350	0	0	0	0	75
chr1_22745100_22745450	0	300	350	350	300	350	0	225	75	350	350	350	350	350	150	0	150	0	0	350	150	350	350	350	350	0	350	75	0	0	0	0	0	0	350	0	0	0	350	75	350	350	0	300	0	0	0	0	0
chr1_22828400_22828750	0	350	350	0	0	0	0	350	0	350	0	0	325	250	350	300	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	350	0	0	0	0	100	0	0	0
chr1_22831150_22831600	0	450	450	450	250	450	50	450	25	450	350	125	450	0	425	250	0	0	0	200	275	0	450	450	125	0	0	0	0	0	0	425	0	0	0	0	450	0	450	200	450	250	0	450	0	0	0	0	0
chr1_22835850_22836300	0	450	450	450	0	450	300	450	450	450	0	450	75	150	450	450	0	0	0	450	450	0	450	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	450	0	0	450	0	0	0	0	0
chr1_22859800_22860300	0	500	500	500	350	500	125	500	500	500	500	500	500	0	500	0	500	0	0	375	0	0	500	350	500	150	500	0	0	0	0	375	375	300	450	375	0	0	150	0	500	425	0	225	0	0	0	0	0
chr1_22893000_22893300	0	150	300	0	150	75	0	300	0	300	300	300	300	0	300	0	0	0	0	300	75	0	300	300	300	0	0	0	0	300	0	300	0	0	300	0	300	0	300	0	300	225	0	300	0	0	0	0	0
chr1_22901850_22902150	0	300	300	150	0	300	300	300	150	300	300	300	300	300	300	225	0	300	0	300	0	0	300	300	0	0	0	0	0	150	0	300	300	0	300	0	300	0	225	225	150	300	0	225	0	0	0	0	0
chr1_22905500_22906000	0	500	500	0	0	100	175	500	0	500	475	500	450	500	325	0	500	500	0	500	500	0	475	500	0	0	0	0	0	0	0	25	0	0	400	0	325	0	0	500	475	0	0	500	0	0	0	0	0
chr1_23201850_23202400	0	550	525	525	0	550	150	550	0	225	0	225	550	550	150	550	0	550	0	550	0	450	550	550	0	0	75	0	550	225	0	525	550	0	450	525	525	0	550	150	550	450	0	550	0	0	550	0	0
chr1_23214400_23214900	0	500	500	500	125	500	0	500	0	500	225	225	450	0	375	450	75	500	0	0	300	0	500	450	500	0	0	0	0	0	0	375	0	0	500	0	500	0	500	225	0	0	0	225	0	0	0	0	0
chr1_23466450_23466750	0	300	300	0	0	300	0	300	0	300	0	0	0	225	0	0	0	225	0	225	0	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	225	0	0	0	0	0
chr1_23647800_23649750	0	1950	1350	1950	375	1950	525	1950	1275	900	1200	1800	1050	0	75	0	0	525	0	1575	0	0	1950	1125	1950	0	1200	0	1275	0	750	300	0	1125	1800	900	0	0	1950	300	1950	0	0	1350	975	0	825	450	600
chr1_23653700_23654100	0	400	400	325	0	400	0	400	0	0	0	400	375	0	0	0	0	0	0	375	0	0	400	400	0	0	0	300	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
chr1_23676200_23676600	0	400	300	0	0	0	0	175	0	375	0	400	400	400	400	225	0	250	375	400	0	0	400	400	400	400	375	0	0	0	0	400	375	0	300	0	0	0	0	400	0	0	400	0	0	0	0	0	0
chr1_24100950_24101350	0	400	400	400	100	400	400	400	0	375	0	75	0	0	400	25	300	0	0	300	0	0	400	25	400	0	0	0	0	0	400	0	0	0	100	250	400	0	0	0	400	175	0	400	0	400	0	0	0
chr1_24331350_24331700	0	350	200	350	0	350	0	125	350	350	0	350	350	0	350	225	50	350	350	350	275	0	350	350	150	0	0	0	0	200	0	75	0	0	350	0	50	0	50	0	0	350	0	350	0	0	0	0	0
chr1_24625300_24625700	0	400	400	400	0	400	400	400	400	200	275	400	400	400	0	400	400	0	0	275	400	0	400	400	400	0	0	50	0	0	400	0	0	0	400	50	400	0	125	0	400	0	0	200	0	0	0	275	400
chr1_25627400_25627750	0	350	350	350	350	350	350	350	0	325	0	350	325	350	175	350	350	250	350	325	0	350	350	350	350	325	0	100	0	100	0	350	350	0	350	0	350	0	250	0	0	0	0	350	0	175	350	0	0
chr1_26072550_26072850	0	300	300	0	0	150	225	150	0	300	0	0	300	300	0	300	0	300	0	0	0	0	300	300	0	0	0	300	225	300	0	0	0	0	300	0	0	0	300	0	150	0	0	150	0	0	0	0	0
chr1_26384800_26385150	0	350	350	350	75	350	350	350	350	350	350	350	350	50	200	275	150	0	0	350	0	0	350	350	300	0	0	0	0	0	0	350	0	225	350	150	75	0	350	0	225	0	0	0	0	0	225	75	350
chr1_29336450_29336750	0	0	300	300	0	300	0	0	0	300	300	300	300	300	125	300	300	300	175	300	300	0	300	300	0	0	0	25	300	250	300	300	0	0	300	50	300	0	300	300	300	300	0	300	0	0	0	0	0
chr1_29339000_29339500	0	500	500	500	0	500	325	500	250	100	500	475	325	500	400	500	500	400	0	400	100	0	500	500	0	0	0	0	0	500	0	400	0	0	500	0	25	0	175	475	475	500	0	100	0	0	0	0	0
chr1_29344650_29345100	0	450	75	0	0	450	0	375	0	450	450	450	450	0	0	0	300	450	0	450	450	0	450	75	0	0	0	450	0	0	0	375	0	0	225	0	0	0	150	0	450	75	0	225	0	0	0	0	0
chr1_29358600_29358900	0	300	300	300	300	225	0	300	75	300	150	300	300	300	0	0	0	300	0	300	300	0	300	300	0	0	0	0	0	300	150	300	0	0	0	0	150	0	150	300	150	300	0	300	0	0	0	0	0
chr1_29362250_29363250	0	750	1000	525	0	1000	0	1000	0	1000	1000	900	1000	25	400	175	250	700	0	1000	1000	0	1000	1000	0	550	0	0	0	550	0	325	0	0	475	0	675	0	400	0	325	775	0	175	0	0	0	0	0
chr1_29386650_29387400	0	750	750	675	150	750	300	750	750	750	750	750	750	375	750	525	750	0	450	750	525	0	750	750	750	0	0	0	225	600	450	750	0	0	750	0	150	0	150	750	750	375	150	675	0	0	0	0	0
chr1_29390050_29390350	0	300	300	300	250	300	300	300	300	300	0	300	125	175	200	300	0	300	0	300	300	300	300	275	0	0	0	0	0	50	0	300	0	0	0	0	275	0	275	200	300	0	0	0	0	0	0	0	0
chr1_29410200_29411100	0	900	450	900	0	900	375	900	750	825	0	0	600	825	675	0	300	525	0	900	150	0	900	900	0	0	225	0	0	0	525	150	600	0	375	0	0	0	675	0	900	600	0	900	0	0	0	0	0
chr1_29412200_29413050	0	450	850	700	100	775	0	850	250	750	300	850	850	375	75	0	0	325	0	850	850	0	825	175	0	0	0	0	0	375	0	675	0	0	850	0	850	0	525	375	850	675	450	775	0	0	0	0	375
chr1_29426300_29426600	0	300	300	200	250	300	50	275	0	300	300	175	300	125	0	300	125	0	0	300	300	0	300	300	0	0	0	0	0	0	125	0	0	0	0	0	200	0	300	300	300	125	0	275	0	0	0	0	300
chr1_29438850_29439400	0	550	550	525	325	550	475	550	550	550	300	550	550	550	475	0	0	550	0	550	225	250	550	550	450	0	0	0	0	0	550	550	0	0	550	0	525	0	250	0	550	550	0	550	0	400	0	0	0
chr1_29442000_29442450	0	450	375	375	0	375	0	450	0	450	300	0	450	450	300	0	0	450	150	0	300	0	450	450	450	0	0	0	0	0	0	450	225	0	375	0	450	0	0	0	450	0	300	450	0	0	0	0	0
chr1_29445050_29445350	0	300	300	0	0	200	0	300	50	300	300	300	300	275	300	200	0	0	0	300	300	0	300	300	100	125	0	125	300	125	0	300	0	0	275	0	300	0	0	300	300	300	0	300	0	0	0	0	0
chr1_29474200_29474700	0	500	500	500	75	500	0	500	500	500	375	75	500	0	275	0	125	500	0	150	0	0	500	500	350	0	0	375	225	0	0	300	0	0	0	0	500	0	500	500	500	150	0	500	0	0	0	0	0
chr1_29487200_29488050	0	850	850	700	0	825	600	825	0	850	850	850	850	325	475	375	75	0	0	250	775	0	850	775	625	0	0	375	850	0	0	225	0	0	850	0	0	0	75	0	825	0	0	300	0	0	0	0	150
chr1_29502750_29503050	0	300	225	0	0	300	0	300	0	300	300	300	300	150	300	300	300	300	0	300	300	0	300	225	0	75	0	0	0	0	300	300	225	0	300	0	300	0	300	225	300	225	0	225	0	0	0	0	300
chr1_29503450_29503800	0	350	350	350	350	350	0	350	350	350	350	350	275	150	350	0	0	350	0	350	0	0	350	350	350	0	0	0	0	0	0	350	0	0	350	350	0	0	0	0	0	0	0	225	0	0	0	0	0
