A.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr18_64840300_64840700	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	50	0	0	0	0	0	0	0	275	0	400	400	0	0	0	0	0	400	400	125	400	0	0	0	0	50	0	400	0	400	50	125	400	50
chr18_64849650_64849950	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	300	0	0	0	300	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	0	300	300	300
chr18_64878850_64879100	0	0	0	0	0	0	0	0	0	0	0	0	250	250	0	200	0	50	200	0	0	0	0	0	0	250	250	0	0	0	0	0	250	250	250	250	0	0	0	0	0	0	250	0	250	250	250	250	250
chr18_64903950_64904450	0	0	0	0	0	0	0	0	0	0	0	0	0	75	200	0	0	125	75	0	0	0	0	125	0	500	500	0	225	0	0	350	500	500	0	500	0	0	0	0	0	0	500	0	500	500	500	500	500
chr18_64921150_64921350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	200	0	0	0	0	200	0	200	200	0	0	75	0	0	200	200	0	200	0	0	0	0	0	0	200	0	200	200	200	200	200
chr18_64922400_64922700	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	225	0	0	75	0	0	0	0	300	0	300	300	0	75	0	0	0	300	300	75	300	0	0	0	0	75	0	300	0	300	300	300	300	225
chr18_64923400_64923800	0	125	50	275	0	0	0	400	275	0	0	0	0	400	200	0	0	0	50	0	0	0	200	0	0	400	400	50	0	0	0	0	400	400	0	400	0	0	0	275	0	0	400	0	400	275	0	400	400
chr18_64926600_64926950	0	0	0	0	0	0	0	0	0	0	0	0	0	350	125	0	0	350	0	275	0	0	75	350	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	350	0	350	0	350	350	350	350	350
chr18_64929600_64930050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	450	0	0	0	0	0	0	450	450	0	0	0	0	0	450	450	0	450	0	0	0	0	0	0	450	0	450	0	75	450	450
chr18_64931700_64932500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	800	800	0	0	150	0	800	0	800	800	0	0	0	0	0	800	800	200	800	0	0	0	0	0	75	800	0	800	800	0	800	800
chr18_64932750_64932800	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	50	0	0	50	50	50	0	50	50	0	0	0	0	0	50	50	50	50	0	0	0	0	0	0	50	0	50	50	0	50	50
chr18_64933750_64934850	0	50	0	0	0	0	0	200	0	0	0	0	0	150	150	0	0	0	0	750	0	750	650	0	0	1100	875	350	300	0	0	0	1100	1100	50	1100	0	0	0	0	0	0	1100	0	1100	1100	450	1100	1100
chr18_64935450_64935800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	350	0	0	0	0	350	275	0	350	350	0	0	0	0	350	350	350	75	350	0	0	0	0	0	0	350	0	350	350	350	350	350
chr18_64936050_64936400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	150	350	0	350	350	0	0	0	0	0	350	350	350	350	0	0	0	225	0	0	350	0	350	350	350	350	350
chr18_64937550_64937850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	300	0	300	300	0	0	0	0	0	300	300	150	300	0	0	0	0	225	0	300	0	300	300	0	300	300
chr18_64938400_64938450	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	50	0	0	50	0	0	50	50	0	0	0	50	0	50	50	50	50	0	0	0	50	0	50	50	0	50	50	50	50	50
chr18_64939950_64940300	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	50	0	200	0	0	0	0	350	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	200	350	350	350
chr18_64954350_64955100	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	675	375	0	0	0	0	600	0	750	750	0	0	0	0	0	750	750	150	750	0	0	0	0	0	0	750	0	750	150	600	750	750
chr18_64957500_64958200	0	0	0	0	0	0	0	0	0	0	0	0	75	0	625	450	0	175	700	0	0	0	75	0	0	700	700	0	0	0	0	0	700	700	700	700	0	0	0	0	0	0	675	0	700	600	450	700	700
chr18_64962150_64962950	0	0	0	0	0	0	0	0	0	0	0	450	300	0	125	0	0	0	800	0	0	0	500	650	0	800	800	0	0	0	500	0	800	800	750	800	0	0	0	0	0	0	800	0	800	800	800	800	800
chr18_64967700_64968200	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	225	0	0	0	500	500	425	0	0	0	0	500	500	0	500	225	0	0	450	0	0	500	0	500	500	500	500	500
chr18_64969250_64969950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	225	0	0	325	300	0	700	400	0	0	0	0	0	700	700	0	700	0	0	0	0	0	0	675	0	700	475	375	550	700
chr18_64971300_64971800	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	500	0	0	500	500	0	0	0	0	500	500	500	0	500	0	0	0	0	0	0	500	0	500	500	500	500	500
chr18_64973950_64974300	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	225	200	0	0	0	75	350	0	350	350	0	0	0	350	0	350	350	0	350	0	0	0	125	0	0	350	0	350	150	350	350	350
chr18_64978950_64979250	0	0	0	0	0	0	0	0	0	0	0	75	0	300	0	0	0	0	300	0	0	0	225	0	0	300	300	0	0	0	75	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr18_64980450_64980900	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	300	450	0	0	0	225	0	0	450	450	0	0	0	0	0	450	450	0	450	0	0	0	0	0	0	450	0	450	450	450	450	450
chr18_64987600_64988250	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	500	375	600	0	0	300	125	0	650	650	50	0	0	0	0	650	650	0	650	0	0	0	0	300	0	650	0	650	425	0	650	650
chr18_64990200_64990500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	300	0	300	300	0	0	0	0	0	300	300	0	300	300	0	0	150	300	0	300	0	300	0	300	300	300
chr18_64999850_65000300	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	250	0	275	0	0	200	0	450	450	0	125	0	0	0	450	450	200	450	200	0	0	0	0	125	425	0	450	450	450	450	450
chr18_65011350_65011700	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0	350	0	350	350	350	0	0	0	0	350	350	350	350	0	0	0	0	0	0	350	0	350	350	0	350	350
chr18_65020050_65020350	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	75	0	300	0	0	0	0	300	0	300	300	0	0	0	0	0	300	300	300	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr18_65042550_65042600	0	0	0	0	0	0	0	0	0	50	0	50	0	50	0	0	0	50	50	0	0	0	0	0	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	0	0	0	50	0	50	50	50	50	50
chr18_65063500_65063850	0	0	0	0	0	0	0	0	0	0	0	0	0	225	350	0	0	0	75	0	0	275	0	275	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	350	350	350	350
chr18_65064000_65064650	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	225	0	0	650	0	0	0	0	0	0	650	650	50	0	0	0	0	650	650	0	650	0	0	0	0	0	0	650	0	650	650	300	650	650
chr18_65075850_65076150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	300	150	0	0	0	75	0	300	300	0	0	0	0	0	300	300	75	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr18_65077300_65077550	0	0	0	0	0	0	0	0	0	0	0	0	250	50	125	0	0	0	0	0	0	0	0	200	0	250	250	250	200	0	0	0	250	250	0	250	0	0	0	0	0	0	250	0	250	250	250	250	250
chr18_65084650_65084850	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	200	0	200	0	0	0	200	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	200	0	0	200	0	200	200	200	200	200
chr18_65090100_65090250	0	0	0	0	0	0	0	0	0	0	0	150	150	150	0	0	0	0	150	0	0	0	150	0	0	150	150	0	0	0	150	0	150	150	0	150	0	0	0	0	150	0	150	0	150	150	150	150	150
chr18_65091850_65092800	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	825	0	0	0	375	0	0	950	950	0	0	0	0	0	950	950	0	950	0	0	0	0	350	150	950	0	950	500	500	950	950
chr18_65094600_65094650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	50	0	50	50	50	0	0	0	0	50	50	0	50	0	0	0	50	50	0	50	0	50	50	50	50	50
chr18_65096550_65096600	0	0	50	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	0	50	50	50	0	50	50	0	50	50
chr18_65167650_65168100	0	0	75	0	0	0	0	0	75	300	300	450	0	0	0	0	0	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0	450	450	0	450	0	0	0	225	0	225	450	0	450	450	450	450	450
chr18_65189500_65189850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	200	0	0	0	0	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	0	50	350	0
chr18_65207700_65208000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	300	150	0	0	0	0	300	300	0	300	0	0	0	300	225	0	300	0	300	300	300	300	300
chr18_65208700_65208900	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	50	0	0	0	0	0	125	0	0	0	200	200	0	200	0	0	125	200	200	0	200	0	0	0	0	0	0	200	0	200	200	0	200	200
chr18_65210850_65211000	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	150	150	0	0	0	0	0	0	150	150	0	0	0	0	0	150	150	0	150	0	0	0	0	0	0	150	0	150	75	0	150	150
chr18_65212000_65212100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	50	50	0	0	100	100	0	0	0	0	0	100	100	0	100	100	0	0	0	0	0	100	0	100	100	100	100	100
chr18_65212500_65212650	0	0	0	0	0	0	0	0	0	0	0	0	0	150	75	150	0	0	0	0	0	0	0	150	0	150	150	0	0	0	0	0	150	150	0	150	0	0	0	0	0	0	150	0	150	0	75	150	150
chr18_65238400_65238950	0	0	0	0	0	0	0	0	0	0	125	0	50	0	550	275	0	0	500	0	0	0	0	125	0	550	550	0	50	0	0	0	550	550	200	550	0	0	0	200	0	0	550	0	550	550	125	550	550
chr18_65270050_65270400	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	350	225	0	350	350	0	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	350	350	350	350
chr18_65276700_65277150	0	0	0	0	0	0	0	0	0	0	0	0	75	75	75	0	150	0	450	0	0	0	0	300	0	450	450	0	0	0	0	0	450	450	0	450	0	0	0	0	0	0	450	0	450	450	300	450	450
chr18_65289300_65289600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	75	0	300	300	300	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr18_65303100_65303750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	600	0	0	0	0	75	0	650	650	0	0	0	0	0	650	650	150	650	0	0	0	0	0	0	650	0	650	600	425	650	650
chr18_65309950_65310350	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	50	0	0	400	0	0	0	0	400	0	400	400	0	0	0	0	0	400	400	0	400	0	0	0	400	0	0	400	0	400	400	275	400	400
chr18_65340700_65341050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	350	0	0	0	0	150	350	0	350	350	0	225	0	50	0	350	350	0	350	0	0	0	0	200	0	350	0	350	350	350	350	350
chr18_65347050_65347400	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	200	350	275	0	125	0	0	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	150	350	350	350
chr18_65347950_65348400	0	75	75	0	0	0	0	0	0	0	0	0	0	75	0	0	0	150	0	0	75	150	0	0	0	450	450	0	300	0	0	0	450	450	0	450	0	0	0	0	150	0	450	0	450	0	450	450	450
chr18_65351400_65351700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	150	300	0	0	0	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr18_65353000_65353500	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	0	500	0	0	0	450	0	0	500	500	0	0	0	0	0	500	500	450	500	0	0	0	0	275	0	500	0	500	500	500	500	225
chr18_65358000_65358200	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	50	0	0	0	0	125	200	0	200	200	0	0	0	125	0	200	200	0	200	0	0	0	0	125	0	200	0	200	200	200	200	200
chr18_65360500_65360700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	75	0	0	0	0	0	75	0	0	200	200	0	0	0	75	125	200	200	0	200	0	0	0	0	0	0	200	0	200	0	0	200	200
chr18_65368650_65368950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	300	0	225	0	0	0	300	300	150	300	0	0	0	0	0	0	300	0	300	300	150	300	300
chr18_65373750_65373800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	50	0	0	50	0	50	50	50	50	50
chr18_65392000_65392350	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	150	0	0	350	0	0	0	0	350	0	350	350	350	0	0	0	0	350	350	275	350	0	0	0	0	350	0	350	0	350	350	0	350	350
chr18_65409850_65410500	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	575	0	0	0	50	0	0	650	650	375	0	0	350	0	650	650	0	650	0	0	0	0	0	0	650	0	650	650	650	650	650
chr18_65430150_65430300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	150	150	0	0	0	0	0	150	150	0	150	0	0	0	0	0	0	150	0	150	150	75	150	150
chr18_65432550_65433150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	450	0	0	0	0	0	0	600	600	0	0	0	0	0	600	600	450	600	0	0	0	0	75	0	600	0	600	600	0	600	600
chr18_65433700_65434200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	75	0	0	0	200	200	0	500	500	0	0	0	0	0	500	500	0	500	0	0	0	0	0	0	500	0	500	375	500	500	500
chr18_65442900_65443350	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	0	300	0	0	0	0	75	375	0	450	450	0	0	75	0	0	450	450	450	450	0	0	0	0	0	0	450	0	450	450	0	450	450
chr18_65445400_65445800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	50	0	400	400	0	0	0	0	400	400	400	0	400	0	0	0	400	0	0	400	0	400	400	400	400	400
chr18_65446050_65446200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	150	150	0	0	0	0	0	150	150	0	150	0	0	0	150	0	0	150	0	150	150	0	150	150
chr18_65447700_65448050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	200	0	350	350	0	350	0	0	0	0	0	0	350	0	350	200	0	350	350
chr18_65452000_65452500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	125	150	0	0	0	0	125	0	500	500	300	375	0	0	0	500	500	225	500	0	0	0	0	75	0	500	0	500	500	0	500	500
chr18_65456650_65457150	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	0	225	375	425	0	500	500	50	0	0	0	0	500	500	125	500	0	0	0	0	75	0	500	0	500	500	500	500	225
chr18_65457450_65457500	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	50	0	0	50	0	50	0	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	0	50	0	50	0	50	50	50	50	50
chr18_65467900_65468250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	150	0	0	0	0	0	0	0	300	0	350	350	0	150	0	275	0	350	350	225	350	0	0	0	0	0	0	350	0	350	350	350	350	350
chr18_65478250_65478600	0	75	0	0	0	75	150	225	0	0	0	0	0	350	0	0	0	0	350	0	0	0	0	0	0	350	350	0	0	350	0	0	350	350	300	350	0	0	0	0	0	0	350	0	350	0	0	350	350
chr18_65485150_65485400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	250	0	0	250	200	0	50	0	250	0	250	250	0	0	0	50	0	250	250	250	250	0	0	0	0	125	0	250	0	250	250	250	250	250
chr18_65497000_65497800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	800	0	0	0	0	0	0	800	800	0	0	0	0	0	800	800	0	800	0	0	0	0	0	0	800	0	800	275	0	800	800
chr18_65499850_65500200	0	0	0	0	0	0	0	0	0	275	0	0	0	300	0	0	0	350	0	0	350	200	0	200	0	350	350	0	225	0	125	0	350	350	0	350	0	0	0	125	0	0	350	0	350	350	200	350	350
chr18_65500600_65500850	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	250	250	0	0	0	0	250	0	250	250	0	0	0	0	0	250	250	0	250	125	0	0	0	50	0	250	0	250	50	250	250	250
chr18_65541150_65541500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	350	350	0	350	0	0	0	350	350	275	350	0	0	0	0	0	50	350	0	350	350	50	350	350
chr18_65549350_65549700	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	200	350	0	0	0	0	150	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	50	0	350	0	350	75	350	350	350
chr18_65556800_65557400	0	0	25	0	0	0	0	0	0	325	600	600	600	300	0	0	0	0	0	0	0	0	0	0	0	575	600	0	0	0	0	0	600	600	0	550	0	0	0	0	0	0	600	0	600	600	600	600	600
chr18_65569300_65569650	0	0	0	0	0	0	0	150	0	0	225	0	50	0	0	0	0	0	350	0	0	0	0	0	0	350	350	0	0	0	0	350	350	350	275	350	0	0	0	0	0	275	350	0	350	0	350	350	350
chr18_65570500_65570850	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	350	0	0	0	0	0	0	350	350	0	0	0	0	0	350	350	0	300	0	0	0	0	0	0	350	0	350	350	0	350	350
chr18_65595150_65595500	0	0	225	0	0	0	0	0	0	0	0	0	0	350	0	0	0	225	350	0	0	0	0	75	0	350	350	50	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	350	350	350	350
chr18_65602350_65602400	0	0	0	0	0	0	0	0	0	50	0	50	0	50	0	0	0	0	50	0	50	0	50	50	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	50	50	0	50	0	50	50	50	50	50
chr18_65670100_65670500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	400	0	0	0	0	50	0	400	400	0	0	0	0	0	400	400	0	400	0	0	0	0	0	350	400	0	200	0	125	400	275
chr18_65713300_65713650	0	75	350	75	0	0	75	150	75	275	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	350	350	350	350
chr18_65739000_65739300	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	75	0	300	300	0	150	0	0	0	300	300	300	300	0	0	0	150	0	75	300	0	300	300	0	300	300
chr18_65743800_65744150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	350	275	0	0	50	0	0	350	350	125	0	0	75	0	350	350	0	350	0	0	0	0	0	0	350	0	350	350	50	350	350
chr18_65764800_65765300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	500	0	0	0	0	0	0	500	500	300	0	0	0	0	500	500	500	500	500	0	0	0	0	0	500	0	500	225	225	500	500
chr18_65778550_65779050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	125	125	0	0	0	0	500	500	0	0	50	0	0	0	0	0	500	0	500	425	0	500	0
chr18_65785150_65785700	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	50	0	350	0	0	125	0	550	550	50	0	0	375	200	550	550	0	550	0	0	0	0	425	0	550	0	550	550	550	550	550
chr18_65825650_65826150	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	500	0	0	0	0	125	0	500	500	0	0	0	0	125	500	500	425	500	0	0	0	0	0	200	500	0	500	225	0	500	350
chr18_65832200_65832650	0	0	0	0	0	0	0	0	0	0	0	0	0	450	100	0	0	25	275	0	0	50	0	0	0	425	450	0	0	0	0	0	450	450	0	450	0	0	0	0	0	0	450	0	450	350	200	450	450
chr18_65850150_65850500	0	0	0	0	0	75	0	0	0	0	0	0	0	0	350	0	0	0	0	0	150	0	50	350	0	350	350	0	0	0	0	75	350	350	0	350	0	0	0	0	0	350	350	0	350	0	0	350	0
