A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr13_102879000_102879300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	0	75	300	300	300	75	300	300	300	300	0	0	0	0	300
chr13_110717450_110717800	350	350	250	350	175	325	0	350	325	325	325	325	350	0	250	350	0	325	0	325	350	0	350	350	0	0	350	350	350	0	250	350	0	350	350	350	0	350	350	350	0	350	350	350	25	0	0	0	0	0
chr13_111214500_111214900	400	400	300	375	0	400	0	400	400	400	400	375	300	0	75	0	75	400	0	400	400	0	400	375	225	300	400	300	225	75	300	225	400	400	400	400	400	400	400	300	150	400	400	400	400	250	400	400	400	75
chr13_111342750_111343200	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	375	450	450	0	450	450	0	450	450	450	375	450	450	450	450	450	450	450	450	450	150	450	450	450	450	375	450	450	450	0	0	0	0	0	0
chr13_112973700_112974000	300	300	300	0	0	300	0	0	300	300	300	300	300	300	300	300	300	150	0	300	300	0	300	300	0	0	0	300	0	300	300	300	0	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr13_112977000_112977400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	300	400	400	400	250	400	400	0	400	375	0	300	0	400	400	300	400	400	0	0	400	0	100	0	400	400	0	400	400	400	0	0	0	0	0	0
chr13_112978550_112979100	550	550	550	550	0	550	0	0	550	550	550	550	550	550	225	225	550	550	0	0	550	0	550	0	0	0	0	0	0	0	550	550	0	0	525	0	300	450	400	550	250	550	550	550	0	0	0	0	0	0
chr13_113003850_113005150	1300	1225	1200	525	0	1300	0	450	1300	1300	1300	1300	1300	825	1200	375	1300	0	0	1075	1300	0	1300	1300	0	375	0	925	0	1125	900	1300	0	0	900	0	1300	900	1050	1300	825	1300	1300	1300	0	0	0	0	0	0
chr13_113015150_113016200	1025	875	950	0	0	1025	0	200	950	1050	1050	1050	1050	950	950	1050	1050	1050	0	1025	1050	0	1050	1050	0	375	0	1050	300	1050	1050	1050	700	0	1050	0	1050	1050	1050	1050	550	1050	1050	1050	0	0	0	0	0	0
chr13_113019750_113020200	450	450	450	0	0	450	0	450	450	450	450	450	450	0	375	450	450	375	0	225	450	0	450	450	0	0	0	450	225	450	450	450	0	0	300	0	450	0	150	450	0	450	450	0	150	0	0	0	0	0
chr13_113023350_113023800	450	450	450	375	0	450	0	0	450	450	450	375	450	150	0	0	450	225	0	450	450	0	450	0	0	450	0	150	300	450	450	450	375	0	450	0	450	450	375	450	450	450	375	450	0	0	0	0	0	0
chr13_113031800_113032350	550	550	475	550	0	550	0	0	550	550	550	550	550	0	550	150	550	0	0	0	175	0	550	550	0	0	0	175	25	250	550	550	0	0	375	0	0	0	0	550	100	550	325	525	0	0	0	0	0	0
chr13_113036400_113036750	350	350	350	350	225	350	0	225	350	350	350	350	350	350	350	350	350	350	0	350	350	0	350	350	0	350	0	0	0	350	350	350	0	350	225	0	0	350	125	350	0	350	350	350	0	0	0	0	0	0
chr13_113038950_113039250	300	300	300	0	0	300	0	300	300	75	300	300	300	0	150	0	300	0	0	300	300	0	300	0	0	0	0	0	0	225	300	0	0	0	150	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr13_113046000_113046450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	375	0	0	450	450	450	450	450	0	0	450	0	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr13_113051300_113051750	425	425	175	50	50	450	0	125	450	450	450	450	450	450	0	175	450	175	0	450	450	0	450	0	0	0	0	25	250	450	450	450	0	0	450	0	325	325	450	450	200	450	450	450	0	0	0	0	0	0
chr13_113052000_113053300	1300	1300	1300	1300	1300	1300	0	1300	1300	1300	1300	1300	1300	1300	1300	1300	1300	1200	0	1275	1300	0	1300	1300	600	0	0	1300	1300	1300	1300	1300	0	0	1300	0	1150	850	1300	1300	450	1300	1300	1300	0	0	0	0	0	0
chr13_113061000_113061600	525	225	600	0	0	525	0	0	600	600	600	600	600	0	525	600	600	600	0	600	600	0	600	600	75	375	0	600	600	600	600	600	0	0	600	0	600	600	600	600	300	600	600	525	0	0	0	0	0	0
chr13_113064150_113064450	300	300	300	300	300	300	0	300	300	300	300	300	300	150	225	300	300	300	0	300	300	0	300	300	0	300	0	300	300	300	300	300	0	0	300	300	300	300	225	300	0	300	300	300	0	0	0	0	0	0
chr13_113069600_113070000	400	375	375	375	0	400	0	150	400	400	400	400	400	150	375	400	400	225	0	400	400	0	400	400	150	0	0	375	375	400	400	400	0	0	300	0	400	150	400	400	375	400	400	300	0	0	0	0	0	0
chr13_113073300_113073900	600	600	600	600	600	600	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	600	600	0	0	0	600	75	600	600	600	0	0	600	0	600	0	450	600	0	600	600	375	0	0	0	0	0	0
chr13_113075500_113076300	800	800	800	800	800	800	0	800	800	800	800	800	800	800	800	800	800	425	425	800	800	0	800	800	300	0	0	800	800	800	800	800	800	0	800	0	800	800	800	800	500	800	800	800	0	0	0	0	0	0
chr13_113077350_113077800	450	450	450	75	0	450	0	150	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	0	0	450	300	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr13_113087100_113087750	650	650	650	650	275	650	0	275	650	650	650	650	650	150	650	650	650	650	650	650	650	0	650	650	575	75	0	650	650	650	650	650	0	0	650	0	650	650	650	650	600	650	650	650	0	0	0	0	0	0
chr13_113089900_113090200	300	300	300	275	275	300	0	300	300	300	300	300	300	300	300	300	300	300	175	300	300	0	300	300	300	125	0	300	300	300	300	300	300	0	300	0	300	300	300	300	125	300	300	300	0	0	0	0	0	0
chr13_113605600_113606250	650	650	650	650	0	650	650	650	650	650	650	650	650	650	650	650	650	650	450	650	650	0	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	0	0	125	0	0
chr13_113607100_113607450	200	350	350	350	0	200	50	275	350	350	350	350	350	350	350	350	350	350	0	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	0	0	50	0
chr13_113608750_113609300	0	550	550	200	0	550	0	0	550	550	550	550	550	550	550	550	550	550	0	550	550	0	550	275	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	0	0	0	550	0
chr13_113609750_113610200	450	450	450	450	0	450	450	450	450	450	450	450	450	200	450	450	450	450	0	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	0	0	0
chr13_113619750_113620350	600	450	600	600	0	525	600	600	600	600	600	600	600	600	600	600	600	600	375	600	600	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	75	75	0	225	375	225
chr13_114059100_114059450	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr14_20998800_20999250	375	300	450	450	0	300	225	450	450	450	375	450	225	450	450	450	450	450	0	450	450	0	450	225	450	225	450	450	450	450	450	450	450	450	450	450	450	450	450	450	150	450	450	450	375	0	0	0	0	0
chr14_21020100_21020400	0	300	300	300	0	300	0	300	300	300	300	300	300	0	0	300	300	0	0	300	300	0	300	0	300	0	0	300	300	150	300	300	0	0	0	0	300	0	300	300	75	300	0	300	0	0	0	0	0	0
chr14_31013900_31014250	350	350	350	350	350	350	25	350	350	325	350	350	325	325	350	350	350	0	0	325	350	0	350	350	350	250	350	350	350	350	350	350	350	350	350	350	325	350	350	350	0	350	350	350	350	0	0	25	175	0
chr14_35800800_35801100	300	300	300	300	300	300	75	300	300	300	300	300	300	300	300	300	300	0	0	300	300	0	300	300	300	0	0	0	0	300	300	300	0	0	300	300	300	300	300	300	0	300	225	300	0	0	0	0	0	0
chr14_45144550_45145650	1100	1100	1100	1100	575	1100	0	1100	1100	1100	1100	1100	1100	0	0	1100	1100	450	425	950	1100	0	1100	1100	950	1025	1100	575	950	1100	1100	1025	1100	1100	1025	1100	1100	1100	1100	1100	0	1100	1100	1100	1025	0	350	675	950	125
chr14_49677750_49678050	300	300	300	0	0	300	75	0	300	300	300	300	300	225	0	0	0	300	0	0	300	0	300	300	75	300	300	0	0	0	0	225	300	300	300	300	0	0	225	300	75	300	225	150	300	0	225	300	0	0
chr14_49770800_49771100	300	300	300	300	0	275	300	275	300	300	300	300	300	0	0	50	300	0	0	175	300	0	300	300	0	0	300	0	0	0	125	50	300	300	0	300	50	200	300	300	0	300	275	300	0	25	0	0	0	300
chr14_50034600_50035100	500	500	500	150	125	500	50	500	500	500	0	450	425	500	500	500	500	500	500	500	500	0	500	500	500	0	0	500	500	500	500	500	0	0	500	150	500	500	500	500	500	500	500	500	0	0	0	0	0	0
chr14_50052150_50052500	350	350	350	350	0	350	0	350	350	350	350	350	350	350	350	350	350	350	350	150	350	225	350	350	350	0	0	350	350	350	350	350	0	0	350	0	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr14_50377250_50377650	300	400	400	400	0	400	0	300	400	400	400	400	300	400	400	375	0	0	0	400	400	0	0	400	0	0	375	0	300	0	250	0	0	400	100	300	0	0	400	0	0	400	0	400	0	0	0	0	0	0
chr14_50383250_50383700	175	450	450	450	0	450	0	400	450	450	450	450	450	0	275	0	0	0	0	425	450	0	125	350	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	425	0	450	200	0	0	0	0	0
chr14_55325550_55325850	300	300	300	300	0	300	0	300	300	300	300	300	300	0	0	75	300	300	0	0	300	0	300	0	0	0	75	0	75	150	0	300	0	300	0	300	0	0	150	300	0	300	225	0	300	0	0	75	0	0
chr14_63430950_63431250	300	300	300	300	0	300	300	300	300	300	225	300	300	0	75	0	300	225	300	300	300	150	300	300	0	0	0	0	0	150	300	0	225	0	300	300	225	300	300	300	0	300	0	300	300	300	0	0	300	300
chr14_64443500_64443800	300	300	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	200	300	0	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr14_67881800_67882200	400	400	400	400	0	400	150	400	0	400	400	400	400	325	375	300	400	0	225	225	400	0	400	100	375	0	0	0	400	0	300	400	0	300	0	100	150	400	400	375	0	400	0	400	0	0	0	0	325	0
chr14_73709900_73710700	800	800	700	800	25	475	100	550	800	800	800	750	800	0	0	0	100	0	0	675	800	0	800	525	800	0	325	0	0	0	625	0	0	0	625	0	0	100	800	800	0	800	0	800	0	0	0	0	0	0
chr14_73774700_73775000	300	200	300	0	0	300	50	50	300	300	300	300	300	0	125	125	0	300	0	300	300	0	300	300	300	250	275	300	300	300	300	300	300	300	0	300	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr14_73789950_73790250	300	300	300	300	0	300	0	300	300	150	0	300	300	0	300	0	0	0	0	300	300	0	300	0	0	0	75	0	0	300	150	225	300	300	300	75	0	0	300	300	0	300	300	300	0	0	0	0	0	0
chr14_73792500_73792850	350	350	350	350	0	350	350	275	275	350	350	350	350	350	350	0	350	350	0	350	350	350	350	350	350	0	0	0	0	350	275	350	0	350	350	350	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr14_74500450_74501100	650	650	650	0	0	650	50	650	575	650	650	650	650	650	650	575	650	650	50	200	650	0	650	650	650	650	575	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	0	0	0	0	0	0
chr14_76047100_76047600	300	500	500	500	50	500	500	500	500	500	500	500	500	450	0	0	50	200	0	450	500	0	500	225	0	0	0	0	0	0	500	350	0	0	500	0	0	375	500	500	0	500	0	500	0	0	0	0	0	0
chr14_77592550_77592850	300	300	300	300	50	300	125	300	300	275	300	300	0	0	0	0	0	0	0	0	300	0	300	300	0	0	300	0	0	0	0	0	0	300	300	300	0	300	300	300	0	275	0	200	300	0	300	300	300	0
chr14_77861200_77861600	125	125	400	50	0	400	0	0	400	400	400	400	400	400	400	400	400	400	0	50	400	0	400	400	400	0	0	400	400	400	400	400	50	0	400	0	400	400	400	400	0	400	400	400	0	0	0	0	0	0
chr14_77883900_77884250	350	350	350	275	0	350	0	350	275	350	350	350	350	350	275	350	350	350	0	50	350	0	350	0	350	0	0	125	350	0	350	350	200	0	350	0	50	350	350	350	0	350	350	350	0	0	0	0	0	0
chr14_85974600_85975000	0	400	400	375	0	400	0	400	400	400	400	400	400	400	400	400	75	400	325	0	400	0	400	0	0	0	0	400	0	0	400	400	0	0	400	0	0	400	400	400	0	400	400	400	0	0	0	0	0	0
chr14_89324850_89325250	400	400	400	375	0	400	300	400	400	400	250	400	400	225	400	400	400	400	0	400	400	0	400	375	400	100	400	400	400	400	400	400	400	400	300	400	400	400	400	400	0	400	400	400	400	0	0	0	300	0
chr14_89330400_89330700	0	300	300	0	0	300	0	300	300	300	300	300	300	150	300	300	300	300	225	300	300	0	300	300	300	0	300	300	300	300	300	300	300	300	0	300	300	300	300	300	0	300	300	300	300	75	0	0	300	0
chr14_89793050_89793550	500	500	500	500	25	500	0	25	500	500	500	500	500	0	475	0	250	0	0	300	500	0	100	0	0	400	0	0	0	0	300	0	0	0	325	0	0	100	500	0	0	500	325	475	0	0	0	0	0	0
chr14_90846150_90846800	0	650	75	650	0	650	0	650	650	650	650	575	650	650	575	650	650	600	200	500	650	0	650	275	650	575	0	650	650	650	650	650	350	0	650	0	650	650	650	650	650	225	650	650	0	0	0	0	0	0
chr14_90983250_90983600	350	350	350	350	275	350	350	350	350	350	350	350	50	0	350	0	350	350	0	350	350	0	350	350	0	0	0	0	350	350	350	350	350	0	0	0	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr14_91269200_91269650	450	450	450	250	0	450	100	450	450	450	450	450	450	450	450	425	450	450	425	425	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	325	0	0	0	125	0
chr14_91317300_91318050	750	750	750	0	0	225	0	225	300	750	750	750	750	0	750	375	750	150	0	75	750	0	750	450	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	750	0	0	750	750	375
chr14_91390550_91390850	300	300	300	300	0	300	125	300	300	300	275	300	275	300	300	300	300	300	0	0	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	0	0	50	0	0
chr14_92935350_92935700	275	350	350	350	0	200	0	350	350	350	350	350	350	350	350	50	350	350	0	0	350	0	350	350	350	0	0	275	350	350	350	350	0	0	350	0	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr14_92970100_92970550	450	450	450	125	0	450	450	450	450	450	450	450	450	0	425	200	250	450	0	425	450	0	450	450	450	0	0	450	275	450	450	450	0	0	450	0	450	450	450	450	0	450	450	450	0	0	0	0	0	0
chr14_93025050_93025350	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	0	300	300	300	150	0	225	300	300	300	300	0	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr14_93091950_93092250	300	300	300	0	0	0	0	225	300	300	300	300	300	300	0	150	300	300	0	300	300	0	300	300	300	0	0	300	300	300	300	300	0	0	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr14_93318900_93319300	400	400	400	400	0	400	0	375	400	400	300	400	400	0	400	375	400	250	0	150	400	225	400	400	300	0	400	250	400	400	400	400	400	400	375	400	0	400	400	400	0	400	400	400	400	0	0	150	400	0
chr14_93932850_93934900	1875	525	2050	2050	0	2050	0	1975	2050	2050	2050	2050	1825	0	0	525	975	100	0	375	2050	0	2050	2050	2050	2050	2050	1600	0	0	150	2050	2050	2050	75	2050	525	2050	2050	375	2050	2050	450	2050	2050	0	1750	1725	1825	2050
chr14_93944100_93945200	1100	0	1100	1100	0	1100	50	1100	150	1100	1100	1100	750	300	0	0	1050	450	0	350	1100	0	1100	1100	1100	1100	1100	0	575	0	425	875	1100	1100	0	1100	0	1100	1100	975	1100	1100	450	1100	1100	225	450	675	1100	1100
chr14_93946250_93947500	775	0	1250	1250	0	1250	450	1225	975	1250	1250	1250	1250	0	0	0	1250	450	0	1225	1250	0	1250	1250	1250	1250	1250	300	375	0	625	1150	1250	1250	300	1250	0	1250	1250	1000	1250	1250	0	1250	1250	1150	1250	1250	1250	1250
chr14_94043300_94043750	425	425	450	200	0	450	125	350	450	450	450	450	450	450	450	450	450	0	125	450	450	0	450	425	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr14_95294950_95295250	300	300	300	250	0	300	250	250	300	300	300	300	300	300	0	300	300	300	0	275	300	0	300	300	300	0	0	200	300	300	300	300	0	0	300	0	125	300	300	300	0	300	300	300	0	0	0	0	0	0
chr14_95314950_95315400	450	450	450	0	0	375	0	450	75	450	450	450	375	0	450	450	450	450	300	450	450	0	450	150	0	0	0	450	0	450	450	450	0	0	375	0	450	450	450	450	0	450	450	450	0	0	0	0	0	0
chr14_95673000_95673450	450	450	450	450	0	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	0	450	450	450	450	450	450
chr14_95712000_95712600	600	600	600	600	0	600	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	0	600	600	600	600	600	600	450	600	600	600	600	0	0	600	0	600	600	0	600	600	600	600	600	600
chr14_100479100_100479500	400	400	400	400	0	50	50	400	400	400	400	400	400	0	0	400	400	0	125	0	400	0	400	275	400	0	0	125	0	0	400	400	0	0	400	0	0	400	400	400	0	400	400	400	0	0	0	0	0	0
chr14_100498500_100498800	300	300	300	300	0	0	225	300	300	300	300	300	225	225	75	300	225	300	0	0	300	0	300	300	225	300	0	225	75	300	300	300	0	0	225	0	0	300	300	300	0	300	0	300	0	0	0	0	0	0
chr14_101955950_101956800	850	450	850	100	0	850	0	450	550	850	850	850	850	0	625	0	850	100	0	825	850	0	850	850	0	850	0	775	750	825	0	850	300	0	850	0	550	850	850	850	600	750	850	850	0	0	0	0	0	0
chr14_102321800_102322100	300	300	275	300	0	300	300	300	300	300	300	300	300	125	50	300	0	100	0	300	300	0	300	300	300	50	275	300	300	300	300	300	300	300	300	300	300	300	300	300	125	300	300	300	0	0	0	0	0	0
chr14_102418850_102419150	125	125	300	0	0	50	0	0	300	300	300	300	300	300	300	175	300	175	100	300	300	0	300	300	125	300	0	0	50	300	300	300	300	0	0	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr14_102479400_102479700	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	225	300	0	0	300	300	0	300	300	0	0	0	300	0	0	300	300	300	0	300	300	0	300	300	300	75	300	300	300	0	0	0	0	0	0
chr14_103531200_103531500	0	300	300	0	0	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr14_105209200_105209700	500	500	500	500	0	500	375	500	500	500	500	500	500	500	500	500	500	500	500	300	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0
chr14_105286800_105287100	300	300	300	0	0	300	0	225	300	300	300	300	300	75	300	300	300	300	0	225	300	0	300	75	300	300	0	300	150	300	300	300	300	150	300	75	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr14_105289200_105289650	450	450	450	450	0	450	300	450	450	375	375	225	225	0	0	0	0	0	0	450	450	0	450	450	450	0	0	75	0	0	450	225	450	0	0	0	75	450	450	450	0	450	0	450	0	0	0	0	0	0
chr14_105326550_105326850	300	150	300	0	0	0	0	0	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	300	300	300	0	225	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr14_105641850_105642450	450	525	600	75	0	0	0	525	600	600	600	600	600	375	0	525	600	525	0	600	600	0	600	600	600	0	375	450	600	600	600	600	75	600	450	600	600	600	600	600	0	600	600	600	0	0	0	0	0	0
chr14_105644550_105645000	375	450	450	0	0	0	0	375	450	450	450	450	450	0	0	0	300	0	0	450	450	0	450	450	450	0	450	0	450	450	450	150	75	450	450	450	75	450	450	450	0	450	225	450	0	0	0	0	0	0
chr14_105645900_105646250	50	350	350	50	0	0	0	350	350	350	350	350	350	0	0	350	200	0	0	125	350	0	350	350	350	0	275	0	200	200	275	350	125	350	350	350	0	350	350	350	0	350	0	350	0	0	0	0	0	0
chr14_105647850_105648400	0	550	550	0	0	0	0	525	550	550	550	550	550	0	0	0	450	0	0	550	550	0	550	525	550	525	0	0	0	0	0	525	0	300	550	0	0	550	550	550	0	550	0	550	0	0	0	0	0	0
chr14_105662000_105662450	450	450	450	450	0	0	0	350	450	450	450	450	450	0	0	0	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	350	275	0	450	0	450	0	0	0	0	0	0
chr14_105707700_105708050	350	0	150	0	0	0	0	350	350	350	350	350	350	0	0	0	0	0	0	0	350	0	350	350	350	50	350	0	350	0	0	200	350	350	350	350	0	350	350	350	0	350	0	350	0	0	0	0	0	0
