A.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr12_11679000_11679150	0	0	150	150	150	0	0	0	0	150	150	150	150	0	0	150	0	0	150	150	150	0	0	150	0	0	0	0	0	150	0	0	0	150	150	0	0	150	150	0	150	150	0	0	0	0	0	0	0	0
chr12_11698500_11698800	0	0	300	300	300	0	0	0	0	300	300	300	300	0	0	0	300	0	300	0	300	0	300	300	0	0	75	300	0	300	0	0	0	300	225	0	0	300	300	0	0	300	0	0	0	0	0	0	0	0
chr12_11709350_11710050	0	700	700	700	700	0	375	0	600	700	700	700	700	0	700	525	0	0	700	175	225	675	0	700	0	0	75	400	0	0	0	0	0	700	525	0	0	700	675	0	700	700	0	0	0	0	0	0	0	0
chr12_11712500_11712900	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	400	0	25	400	300	400	375	400	400	0	0	0	400	400	0	0	0	0	400	300	0	0	400	400	0	400	375	0	375	0	0	0	0	150	0
chr12_11755200_11755600	250	400	400	400	400	0	0	0	400	400	400	400	400	0	0	0	0	0	400	400	400	0	400	400	0	0	0	0	0	0	0	0	0	400	0	0	0	400	375	0	400	400	0	100	0	0	0	0	0	0
chr12_11755950_11756100	150	150	150	150	150	150	0	150	150	150	150	150	150	75	150	0	0	150	150	150	150	75	150	150	0	0	0	0	150	0	0	0	0	150	0	0	0	150	150	0	150	150	0	150	150	0	0	0	150	0
chr12_11998350_11998500	150	150	150	150	150	0	0	150	150	150	150	150	150	0	0	150	0	0	150	0	75	0	0	150	0	0	150	75	0	0	0	0	0	150	150	0	0	150	150	0	150	150	0	150	0	0	0	0	0	0
chr12_12047000_12047400	400	300	400	400	400	400	400	400	400	400	400	400	400	225	0	0	150	0	400	375	300	0	0	375	0	0	0	0	0	0	0	0	0	375	0	0	75	400	400	0	400	375	400	400	0	0	0	0	0	75
chr12_12047700_12047950	225	250	250	250	250	250	250	250	250	250	250	250	250	75	250	0	250	0	250	150	250	0	0	225	0	0	0	0	0	0	0	0	0	250	0	0	0	250	250	0	250	225	250	75	75	0	0	0	0	0
chr12_12801850_12802500	650	300	0	650	650	0	650	350	0	75	375	300	0	0	0	150	0	0	0	75	0	75	0	650	0	0	150	225	0	0	0	0	0	650	75	0	0	650	525	0	0	650	0	0	0	0	0	0	0	0
chr12_12804300_12805100	525	75	0	800	375	0	375	450	0	0	525	450	0	0	0	225	0	0	0	0	300	0	0	800	0	0	0	300	0	0	800	0	0	800	800	0	0	800	800	0	0	750	0	0	0	75	0	0	0	150
chr12_12806100_12806600	0	0	0	0	0	0	500	0	0	0	0	0	0	500	50	500	500	50	0	0	0	0	0	500	0	0	500	500	500	500	500	0	0	500	500	0	0	500	500	500	0	500	0	0	50	275	0	0	0	0
chr12_12809950_12810550	0	0	0	0	0	0	0	0	0	0	0	0	0	600	125	600	275	275	0	0	0	600	0	600	0	275	600	600	600	500	600	0	0	600	600	0	125	600	600	600	0	575	0	0	0	0	0	0	0	0
chr12_12812250_12812550	0	0	0	0	0	0	150	0	300	0	75	75	75	150	150	300	300	225	0	0	0	0	0	300	0	75	225	300	300	75	75	0	0	300	300	0	300	300	300	300	75	300	0	0	0	0	0	0	0	0
chr12_13040350_13040550	0	0	0	0	125	0	0	200	0	50	0	0	0	200	200	200	200	200	50	0	0	0	0	200	0	0	200	200	200	200	200	0	0	200	200	0	0	200	200	200	0	200	200	200	0	0	0	0	0	0
chr12_13143900_13143950	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	0	0	0	0	0	50	0	0	50	50	50	0	50	0	0	50	50	0	0	50	50	50	50	50	0	50	0	0	0	0	0	0
chr12_13145050_13145200	0	0	0	0	125	0	125	50	0	50	0	150	125	150	150	150	150	150	0	0	0	150	0	150	0	0	150	150	150	150	150	0	0	150	150	0	0	150	150	150	50	125	0	125	0	0	0	0	0	0
chr12_13195500_13195700	0	0	0	0	50	0	50	0	0	0	0	0	0	200	50	200	200	50	0	0	0	0	0	200	0	0	200	200	200	200	200	0	0	200	200	0	0	200	200	200	0	200	200	0	0	0	0	0	0	0
chr12_13371200_13371700	0	0	325	0	100	0	0	0	0	0	0	500	500	325	500	0	0	100	0	0	175	0	0	475	0	0	400	500	500	325	0	0	375	500	0	0	0	500	475	250	0	500	400	0	0	0	0	0	0	0
chr12_13436850_13437150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0
chr12_13473250_13473750	0	0	350	275	500	0	0	0	0	200	200	425	425	0	0	425	0	0	425	50	50	125	425	500	0	0	0	125	200	450	0	0	0	500	0	0	0	500	425	0	125	500	0	0	0	0	0	0	0	0
chr12_13495050_13496100	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	450	0	375	0	0	0	1050	0	0	0	900	525	0	0	675	0	0	0	0	0	0	0	0
chr12_13497900_13498200	0	0	75	0	0	0	0	0	0	75	0	75	0	0	0	0	75	75	225	0	0	300	150	300	0	0	0	0	0	300	0	0	0	300	75	0	0	300	300	75	0	300	225	0	0	0	0	0	0	0
chr12_13499650_13500300	0	0	0	0	0	0	0	0	0	125	0	200	0	0	125	0	350	0	125	0	0	0	0	650	0	0	0	350	200	425	0	0	50	650	200	0	0	425	650	0	200	500	0	0	0	0	0	0	0	0
chr12_13504100_13504250	0	0	125	125	0	0	0	0	0	0	125	150	150	0	125	50	0	0	0	0	0	0	0	150	0	0	50	0	50	0	0	0	0	150	150	0	0	150	125	0	150	150	0	0	0	0	0	0	0	0
chr12_13661100_13661150	0	0	50	50	0	0	0	0	0	50	50	50	50	50	0	50	0	50	50	0	0	0	50	50	0	0	0	0	50	50	0	0	0	50	50	0	0	50	50	0	50	50	0	0	0	0	0	0	0	0
chr12_13713600_13714050	0	0	0	0	0	0	0	0	0	0	0	450	375	0	0	0	150	300	0	300	75	225	0	450	0	0	0	150	450	300	0	0	0	450	0	0	0	450	450	375	0	450	0	0	0	0	0	0	0	0
chr12_13757900_13758250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	350	300	300	0	350	0	0	350	0	0	0	0	0
chr12_17097650_17098000	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	325	0	0	0	325	350	350	0	0	0	0	0	0	350	0	0	0	350	0	0	0	325	350	0	0	300	350	0	0	0	0	0	0	0
chr12_21614400_21614450	0	0	0	0	0	0	0	0	0	0	0	50	0	50	50	50	0	50	50	0	0	0	50	50	0	0	50	50	50	50	0	0	0	50	50	0	0	50	50	50	50	50	0	50	50	50	0	0	50	0
chr12_21615250_21615300	0	0	50	0	0	0	0	0	0	0	50	50	0	50	50	50	50	50	50	0	50	0	0	50	0	0	50	50	50	50	0	0	0	50	50	0	0	50	50	50	50	50	0	50	0	50	0	0	50	0
chr12_22467000_22467550	450	0	375	475	0	0	550	0	550	0	0	0	0	0	0	0	0	75	550	0	0	0	0	550	0	250	0	300	0	0	0	0	0	550	0	0	0	550	525	0	0	550	0	0	475	400	250	250	400	400
chr12_22644000_22644250	0	0	0	0	0	0	0	0	0	250	0	75	225	250	250	250	225	250	250	0	0	0	0	250	0	75	250	250	250	250	250	0	0	250	250	0	0	250	250	250	250	225	0	0	0	75	250	0	0	0
chr12_22799100_22799300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	200	0	0	0	50	0	200	0	50	0	125	0	0	0	0	0	200	0	0	0	200	200	200	0	200	0	0	125	0	0	0	50	0
chr12_23388850_23389300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	425	450	0	0	0	0	0	0	0	0	0	0	0
chr12_23487800_23488100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	300	0	0	0	50	275	0	0	125	0	0	0	0	0	0	0	0
chr12_23488450_23488650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	200	0	0	0	200	200	0	0	200	0	0	0	0	0	125	0	0
chr12_23521700_23522400	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	700	0	400	0	225	0	0	700	700	0	0	625	700	675	0	0	700	0	0	625	550	400	700	550	625
chr12_23535250_23535800	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	550	0	425	0	550	350	0	0	0	350	550	0	0	350	550	500	275	0	550	0	0	500	425	350	425	350	550
chr12_23537100_23537550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	450	0	450	0	450	0	300	0	0	450	450	0	0	450	450	450	0	0	450	0	0	450	450	450	450	450	450
chr12_23568300_23568600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	150	0	0	0	300	75	300	0	300	0	300	300	0	0	300	0	0	75	0	0	150	0	0
chr12_23583650_23584000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	250	0	325	0	0	0	350	0	0	0	0	0	350	0	0	175	325	325	0	0	350	0	0	350	350	350	350	350	350
chr12_23670200_23671150	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	700	0	0	0	0	0	0	400	325	0	0	100	0	0	0	525	0	950	0	675	0	950	825	0	0	925	0	0	175	0	0	0	0	0
chr12_23683700_23684650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	950	0	525	0	775	0	550	0	0	450	925	0	0	600	950	900	0	0	925	0	0	925	850	950	925	925	950
chr12_24201750_24202050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	75	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	300	300	0	0	300	300	300	0	0	300	0	0	300	300	300	300	300	300
chr12_24307350_24307400	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	0	0	0	0	50	0	0	0	50	50	50	0	0	0	50	50	0	0	50	50	50	0	50	0	0	0	0	0	50	0	0
chr12_24436600_24437050	0	0	125	0	425	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	450	0	450	0	450	0	450	0	0	0	0	450	450	0	0	450	450	425	0	0	425	0	0	450	450	450	450	450	450
chr12_24888500_24889200	100	0	450	0	700	100	100	0	0	375	0	450	0	700	0	700	0	0	700	0	0	0	0	700	0	0	0	0	0	0	0	0	0	700	625	0	700	700	700	0	0	675	0	0	700	0	0	700	700	375
chr12_25202300_25202650	0	0	250	0	0	350	0	350	0	350	350	175	25	0	0	350	250	0	0	350	0	0	350	350	0	0	0	0	325	25	350	0	0	350	0	0	0	350	325	0	350	325	0	0	0	0	0	0	0	0
chr12_25711400_25711700	50	0	0	0	0	0	0	0	0	0	100	0	25	300	0	0	0	200	0	0	0	0	0	300	0	300	0	200	0	0	0	0	0	300	0	0	0	300	300	0	0	275	0	0	300	300	275	300	300	300
chr12_25716800_25717100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	275	0	0	0	275	0	0	0	0	0	0	0	0	0	300	275	0	0	275	0	0	0	0	0	0	0	0
chr12_26127900_26128400	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	200	0	150	0	0	0	0	0	500	500	0	0	500	225	0	0	500	300	500	75	500	200	500	500	0	0	500	0	0	50	0	0	0	0	0
chr12_26132350_26132550	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	200	0	200	0	75	0	0	0	200	200	0	0	200	0	0	0	200	0	200	0	200	0	200	200	75	200	200	0	0	0	0	0	0	0	125
chr12_26133300_26134500	0	0	975	0	150	0	0	0	0	0	600	150	450	675	0	0	75	600	375	0	0	300	0	1200	1200	0	450	1200	1125	0	0	1200	0	1200	0	1200	0	1200	1200	0	1200	1200	0	0	300	0	0	0	0	300
chr12_26137350_26137650	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	300	0	0	0	75	0	0	0	0	0	225	0	225	150	300	225	0	0	300	0	0	0	0	0	0	0	0
chr12_26140250_26141350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	1100	0	0	0	925	0	0	0	0	0	0	0	850	0	1100	1075	0	0	1075	0	0	0	0	0	0	0	0
chr12_26142550_26142850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	300	275	0	0	0	0	0	0	0	0	0	0	0
chr12_26148000_26148450	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	225	0	450	450	0	0	375	0	0	0	0	0	0	0	0
chr12_26152000_26152500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	450	0	75	0	0	500	0	375	500	300	0	500	500	0	0	125	0	0	0	0	450	0	0	0
chr12_26161050_26161400	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	350	350	0	50	125	275	0	0	350	0	350	350	350	0	350	350	0	0	350	0	0	0	225	0	150	0	0
chr12_26164150_26164800	0	0	0	0	275	0	0	0	0	500	0	0	0	0	0	0	0	0	125	0	0	0	0	650	500	0	50	50	0	650	0	650	0	650	0	650	0	650	650	125	0	500	0	0	0	200	650	0	0	0
chr12_26170950_26171350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	375	0	0	0	400	225	0	0	325	0	0	0	0	0	0	0	0
chr12_26176850_26177150	0	0	0	0	0	0	50	0	0	0	0	50	0	0	0	0	175	0	0	0	0	300	0	300	0	0	0	0	0	0	0	200	0	275	0	200	0	300	300	0	0	0	50	0	0	0	50	0	0	0
chr12_26177800_26178100	125	0	50	300	300	125	275	275	125	275	125	300	300	0	0	0	0	0	50	0	0	200	50	275	0	0	0	0	0	0	0	0	50	300	0	0	0	300	300	0	0	300	50	0	125	0	0	0	0	0
chr12_26183250_26183750	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	500	0	50	0	500	0	0	0	0	0	0	0	0	0	0	0	0
chr12_26184550_26185350	0	0	150	0	0	0	0	0	0	0	0	0	0	675	450	450	800	800	0	0	0	0	0	800	0	0	750	800	800	375	800	0	0	800	600	0	0	800	800	675	0	800	0	0	450	425	0	0	0	0
chr12_26185450_26185750	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	250	0	0	0	275	0	0	0	200	275	0	0	0	0	300	125	300	0	300	125	0	0	275	0	0	0	0	0	0	0	0
chr12_26194050_26194550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	125	0	0	0	0	0	0	125	0	300	0	150	0	500	500	0	0	0	0	0	0	0	0	0	0	0
chr12_26198200_26198800	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0	0	0	0	0	0	125	350	0	350	0	600	175	0	0	0	0	0	0	0	0	0	0	0
chr12_26203100_26203450	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	350	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	300	0	0	0	350	250	0	0	325	0	0	0	0	0	0	0	0
chr12_26203800_26205050	0	0	0	450	0	0	0	450	900	0	300	450	300	0	0	0	0	0	0	0	0	0	0	1250	0	0	0	300	225	0	0	0	0	675	0	525	0	1250	1250	0	0	825	0	0	0	0	0	0	0	0
chr12_26213500_26214300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	525	0	0	0	800	800	0	0	0	0	0	0	0	0	0	75	0
chr12_26214950_26215650	0	0	0	0	300	0	0	0	0	0	675	0	0	0	450	0	0	0	0	0	0	0	0	700	0	0	0	700	0	175	0	0	0	675	0	0	0	700	0	0	0	675	0	0	0	0	0	0	0	0
chr12_26222400_26222800	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	325	0	0	0	0	0	0	0	0	0	75	0	0	0	0	375	0	0	400	0	0	0	0	0	0	0	0
chr12_26268500_26268800	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	275	0	0	0	0	0	0	0	0	0	0	0
chr12_26273000_26273400	0	0	0	25	100	0	175	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	400	400	0	0	0	375	400	0	0	225	0	0	0	0	0	75	0	0
chr12_27165250_27165550	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	200	0	0	0	125	0	300	275	0	0	0	0	0	275	0	0	0	0	50
chr12_29559000_29559300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr12_31512600_31512750	0	0	150	0	0	0	0	150	0	0	0	150	75	150	150	150	75	150	150	0	0	0	0	150	0	0	0	150	150	0	0	0	0	150	75	0	0	150	150	0	0	150	0	0	75	0	150	0	0	150
chr12_34203750_34204650	0	0	0	0	0	0	0	0	0	0	75	0	0	750	600	900	375	900	0	0	0	0	0	900	0	0	900	900	900	900	900	0	225	900	900	0	0	900	900	900	75	900	0	0	0	75	0	0	0	0
chr12_40023000_40023350	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	350	350	0	0	0	0	0	0	350	0	0	275	350	275	50	0	0	125	350	0	0	0	350	350	0	0	350	0	125	0	0	0	0	0	0
chr12_41280700_41281300	0	0	0	0	0	0	600	0	0	600	0	0	600	0	0	275	600	0	600	0	575	0	600	575	0	0	275	425	575	200	0	0	0	600	500	0	0	575	600	0	0	575	0	600	0	0	0	0	0	0
chr12_41510700_41511000	0	0	0	0	0	0	0	0	0	150	75	300	0	300	300	300	300	300	0	0	75	0	0	300	0	0	300	300	300	300	300	0	0	300	300	0	0	300	300	300	0	300	0	0	75	150	0	75	0	0
chr12_42338850_42339600	0	0	0	0	0	0	0	0	0	750	0	750	750	0	0	750	0	750	750	0	0	0	0	750	0	0	375	750	750	750	750	0	0	750	750	0	0	750	750	750	750	750	0	0	375	675	300	75	0	0
chr12_43105950_43106100	0	0	150	0	150	0	0	0	0	150	150	150	150	150	0	0	150	0	150	150	0	0	0	150	0	0	0	150	150	0	0	0	0	150	0	0	0	150	150	0	150	150	150	150	0	150	0	0	0	150
chr12_44285850_44286300	0	0	150	75	75	0	0	0	0	300	225	450	300	0	0	150	0	0	75	0	0	0	0	450	0	0	75	150	0	0	0	0	0	150	0	0	0	450	450	150	75	450	0	225	0	0	0	0	450	0
chr12_45574500_45575100	0	0	0	0	0	0	0	0	0	0	0	0	0	600	600	600	600	450	75	0	0	0	0	600	0	0	525	600	600	600	300	0	0	600	600	0	0	600	600	600	0	600	0	75	75	0	0	150	75	0
chr12_46450800_46450900	0	0	100	100	75	0	0	0	0	75	100	0	75	100	100	100	75	100	0	100	0	0	0	100	0	0	100	0	100	100	0	0	0	100	100	0	0	100	100	100	75	75	0	100	0	0	0	0	0	0
chr12_46485800_46486100	0	275	0	275	200	0	200	0	0	300	275	200	125	300	300	300	300	300	0	0	0	0	0	300	0	0	300	300	300	300	300	0	0	300	300	0	0	300	275	300	0	300	0	275	0	0	0	0	0	0
chr12_47845500_47846100	0	0	0	0	0	0	600	0	0	600	0	0	450	0	0	0	0	0	0	0	0	0	0	600	150	0	0	0	0	0	0	0	0	600	0	225	0	450	450	0	0	600	0	0	0	0	0	0	0	0
chr12_48764400_48764600	200	200	200	200	200	200	200	200	200	200	200	200	0	0	0	125	200	0	200	0	0	200	200	200	0	0	0	125	0	0	0	0	0	200	0	0	0	200	200	125	200	200	200	200	0	0	0	0	0	0
chr12_48765000_48765650	650	375	225	75	375	650	650	650	650	300	225	150	0	0	0	300	75	0	450	0	0	650	150	650	0	0	0	75	0	0	0	0	0	650	0	0	0	650	650	0	650	650	375	650	0	0	0	0	0	0
chr12_48772200_48772600	0	0	0	0	0	0	400	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	225	0	0	0	400	0	375	375	0	0	375	0	0	0	0	0	0	0	0
chr12_48795050_48795300	0	0	250	250	250	0	100	75	0	250	250	250	250	0	0	0	250	0	0	0	250	150	0	225	0	0	0	150	0	0	0	0	100	250	150	0	0	250	250	225	0	250	0	250	0	0	0	0	0	0
chr12_48856500_48856850	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	200	0	0	0	0	0	300	350	0	200	0	275	0	0	0	0	350	350	0	0	275	350	350	0	0	350	0	0	200	200	0	200	0	125
chr12_49202250_49202500	0	0	0	150	225	0	175	0	100	0	0	75	0	250	150	225	250	0	0	0	0	0	0	250	0	0	150	225	225	250	0	0	0	250	250	0	0	250	225	250	75	225	0	0	0	0	0	0	0	0
