A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr12_107086400_107086850	0	350	450	425	0	450	0	450	425	450	450	0	450	50	450	325	275	450	0	450	450	0	450	450	400	25	0	0	450	0	0	400	0	0	450	0	0	200	450	450	450	325	100	450	0	0	0	0	0
chr12_107092650_107094550	0	0	1900	1900	0	1875	0	1900	1900	1900	1900	1900	1900	0	600	0	0	0	0	1900	0	0	1900	1900	1900	1900	1900	0	1000	450	375	0	1900	1900	1900	1900	0	1900	1900	0	1900	0	1900	1900	1900	1900	225	1900	525
chr12_107116400_107116750	250	0	25	350	0	350	0	350	350	350	250	350	325	0	350	175	350	100	350	350	325	0	350	350	100	0	0	0	0	0	0	0	0	0	350	0	25	100	350	0	350	250	350	325	0	0	0	0	350
chr12_107297350_107297750	400	400	400	400	275	400	125	400	400	400	400	400	400	200	350	0	275	200	0	400	400	0	400	0	400	0	0	350	0	0	0	0	0	0	400	0	350	275	400	0	400	50	0	275	0	0	0	0	0
chr12_107359800_107360250	0	450	450	450	150	450	0	450	450	450	450	450	450	450	225	0	225	150	450	450	300	0	450	450	0	300	0	450	0	0	0	0	0	0	450	0	75	225	300	0	450	75	0	450	0	0	0	0	0
chr12_107365650_107366250	0	600	600	450	0	600	0	450	600	600	600	600	600	375	375	600	375	300	225	600	600	0	600	600	0	0	300	0	0	0	600	0	0	0	600	0	600	0	375	525	600	525	0	600	0	0	0	0	0
chr12_107371050_107371350	0	300	225	300	150	300	0	300	300	300	300	300	150	0	0	0	150	0	0	300	300	0	300	300	0	0	0	0	75	0	0	0	0	0	300	0	0	0	0	0	300	0	300	300	0	0	0	0	0
chr12_107390400_107390850	0	75	450	450	75	450	75	75	450	450	450	450	450	0	150	150	450	0	0	450	450	0	450	450	450	0	0	0	150	0	300	0	0	0	300	0	225	450	0	0	450	225	0	375	0	450	0	75	0
chr12_107572750_107573350	0	600	600	600	0	600	125	575	600	600	600	600	600	350	600	50	0	400	0	550	500	0	600	600	425	0	0	0	0	125	0	50	0	0	600	0	500	0	575	125	600	325	0	0	0	0	525	0	0
chr12_107595000_107595550	375	0	525	550	150	400	75	550	550	525	525	550	450	550	550	375	0	550	25	550	550	0	550	550	550	150	0	550	550	375	150	75	550	300	550	550	525	550	300	400	550	375	225	525	0	550	325	150	75
chr12_108042150_108042450	0	300	300	300	0	300	225	300	300	300	300	300	300	300	300	0	300	300	75	300	0	0	300	300	0	0	0	150	300	0	225	300	0	0	300	0	225	0	225	300	300	75	0	300	0	0	0	0	150
chr12_108213050_108213400	0	100	350	350	350	350	0	250	350	350	350	350	350	325	325	350	350	350	350	350	350	0	350	175	100	0	250	100	0	350	0	25	0	0	350	0	350	350	350	350	325	350	0	350	0	0	0	0	0
chr12_108221550_108221850	0	300	300	0	0	300	0	300	300	300	300	300	300	0	225	0	0	300	0	300	300	0	300	300	300	0	0	0	300	300	300	300	0	0	300	0	300	0	300	300	300	150	0	300	0	0	0	0	0
chr12_108246000_108246300	0	300	300	300	0	300	0	300	300	300	300	300	300	225	0	0	300	300	0	300	300	0	300	300	300	0	225	0	0	0	0	0	0	0	300	0	300	0	300	300	0	0	0	300	0	0	0	0	0
chr12_108251050_108251350	0	250	300	0	0	300	0	300	300	300	300	300	300	0	300	125	0	0	0	300	300	0	300	300	0	0	0	275	125	300	0	125	0	0	300	0	275	175	0	300	275	0	50	0	0	0	0	0	0
chr12_108281250_108281550	0	75	300	225	150	300	0	300	300	300	300	300	300	0	300	75	0	300	0	300	300	0	300	75	225	0	0	0	0	0	0	300	0	0	300	0	300	300	225	0	300	150	0	300	0	0	0	0	0
chr12_108311050_108311650	600	600	600	600	0	600	0	600	600	600	600	575	600	600	0	600	0	0	0	125	600	0	600	50	200	0	0	0	0	600	0	25	0	0	350	0	250	0	175	0	250	125	325	600	0	0	0	0	0
chr12_108340000_108340300	300	300	300	300	0	300	300	0	300	300	300	275	300	300	300	300	300	300	0	300	300	0	300	300	0	0	0	0	0	0	275	300	0	200	275	0	300	300	300	300	300	125	300	275	0	0	0	0	0
chr12_108392000_108392600	450	500	600	600	400	575	50	600	600	600	600	575	600	600	600	600	600	600	0	600	400	0	600	600	400	250	0	575	600	600	600	475	0	0	600	0	600	600	250	600	600	0	0	600	0	0	0	0	0
chr12_108402150_108402700	0	525	550	550	550	550	400	550	250	550	550	550	550	0	400	550	550	550	100	550	550	0	550	525	0	0	0	475	525	450	375	375	0	0	450	0	375	225	550	550	225	175	0	550	0	0	0	0	25
chr12_108430200_108430650	450	450	450	375	225	450	375	450	450	450	450	450	450	450	450	0	450	450	0	450	450	0	450	450	225	0	0	450	0	450	450	375	0	0	225	0	450	225	450	450	450	0	450	75	0	0	0	0	450
chr12_109301300_109301600	0	300	200	300	125	300	0	300	300	300	300	300	0	0	0	300	0	0	200	300	300	0	300	275	0	0	0	0	300	0	0	125	0	0	300	0	300	50	0	200	300	300	0	300	0	0	0	0	0
chr12_109347750_109348050	0	0	300	300	0	300	0	300	300	300	300	300	0	300	0	300	0	300	300	300	300	0	300	300	300	0	0	75	0	0	0	0	225	0	300	0	0	75	300	300	300	0	300	0	0	300	300	0	0
chr12_109365300_109365750	150	450	450	450	0	450	0	450	450	450	450	450	450	0	0	0	0	300	0	225	450	0	450	450	450	300	0	0	0	0	0	150	0	0	450	0	0	0	0	0	450	375	0	300	0	0	0	0	0
chr12_109776000_109776350	350	350	350	350	225	350	350	350	350	350	350	350	350	0	350	350	350	350	0	350	350	0	350	350	350	0	75	350	75	0	350	0	0	0	350	0	350	350	350	350	350	0	0	350	0	0	0	0	0
chr12_111029200_111029900	275	700	700	700	275	700	125	700	700	700	700	700	700	700	575	200	700	500	0	50	700	0	700	700	275	0	0	0	275	0	700	700	0	0	700	0	425	50	125	700	700	275	0	700	0	0	0	0	0
chr12_111109200_111109550	300	0	350	350	350	350	150	350	350	225	350	350	350	300	0	0	0	0	0	350	350	0	350	350	0	0	0	0	0	0	0	350	0	0	350	0	0	350	350	225	350	0	0	300	0	0	0	0	0
chr12_111205100_111205400	0	300	300	300	0	275	275	300	300	300	300	300	275	125	300	0	0	300	0	300	300	0	300	300	300	0	0	0	300	0	125	275	0	0	0	0	0	0	175	0	300	0	0	300	0	0	0	0	0
chr12_112549950_112550400	450	450	450	450	0	450	0	450	450	375	450	450	450	375	450	375	225	450	0	225	450	0	450	450	450	0	0	225	0	0	0	450	0	0	450	0	0	450	300	300	450	225	0	450	0	0	0	0	0
chr12_112576050_112576350	225	300	300	300	0	300	150	300	300	300	300	300	300	0	300	150	0	300	0	300	300	0	300	300	0	0	0	0	0	0	0	75	0	0	0	0	300	75	225	300	300	225	0	300	0	0	0	0	300
chr12_113459150_113459700	0	550	550	550	0	550	400	550	550	550	550	550	550	75	225	550	550	550	0	525	550	0	550	75	450	25	0	0	550	0	0	550	0	0	400	0	250	0	0	550	550	175	0	550	0	0	0	0	0
chr12_113521800_113522200	300	75	175	400	175	75	0	400	400	400	400	400	400	75	400	0	400	400	0	400	375	0	400	400	400	0	0	0	0	400	0	400	75	0	400	0	400	225	400	400	400	0	0	375	0	0	0	0	225
chr12_113559000_113559300	0	300	300	300	75	300	75	300	300	300	300	300	300	300	0	75	0	300	0	300	300	0	300	300	300	0	0	0	0	150	300	300	0	0	150	0	300	75	0	300	300	300	0	0	0	0	0	0	0
chr12_113620050_113621400	375	600	1350	1350	600	1350	0	1350	1350	1350	1350	1350	1350	900	375	1350	975	375	750	1350	1350	0	1350	675	975	0	0	75	750	1050	0	525	0	0	1125	0	1050	1050	75	1350	1350	75	0	0	0	0	0	0	750
chr12_113640950_113641350	0	300	400	400	0	400	0	400	0	400	400	400	400	400	400	150	400	400	0	400	400	0	400	375	400	300	0	0	400	400	250	300	0	0	375	0	0	375	300	0	400	0	0	400	0	400	0	0	400
chr12_113646900_113647350	0	450	450	225	0	450	0	450	375	450	450	450	450	0	450	0	450	300	0	450	450	0	450	450	0	0	0	0	0	375	450	450	0	0	450	0	450	450	75	450	450	450	0	450	0	225	0	0	0
chr12_114039350_114040200	0	375	850	850	375	825	0	825	250	850	850	850	850	325	850	400	100	850	700	550	850	0	850	850	850	0	0	400	0	625	850	850	0	0	850	0	750	850	175	475	850	450	0	850	0	0	0	0	550
chr12_114045950_114046500	0	550	550	550	0	475	0	550	550	550	550	525	375	550	225	550	550	100	250	550	550	0	550	550	325	0	0	100	0	550	550	550	0	0	550	0	175	325	0	450	525	0	0	550	0	0	0	0	0
chr12_114051150_114051450	0	300	300	300	75	300	225	300	300	300	300	300	300	300	300	300	300	300	0	225	300	0	300	300	0	0	0	0	300	0	0	300	0	0	300	0	300	0	300	300	300	0	0	300	0	0	0	0	225
chr12_114079450_114079800	0	350	350	350	125	350	0	350	350	350	350	350	350	0	350	350	0	350	75	350	350	0	350	350	350	0	0	0	0	350	125	350	0	0	200	0	350	0	350	350	350	350	0	0	0	0	0	0	0
chr12_114124550_114124900	0	325	350	0	0	325	0	350	350	350	350	350	350	350	350	350	0	350	0	325	350	0	350	350	350	0	0	100	0	350	350	350	0	0	325	0	100	350	350	350	350	350	0	350	0	0	0	0	0
chr12_114128550_114129000	150	450	450	450	150	450	0	450	450	450	450	450	450	375	450	450	150	450	0	450	450	0	450	450	450	0	0	450	450	450	450	450	0	225	450	0	450	450	450	450	450	450	0	450	0	225	0	0	0
chr12_114150100_114150450	200	350	350	350	350	275	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	75	0	350	350	350	350	350	300	300	350	225	350	350	350	350	350	350	350	350	0	225	300	300	350
chr12_114186750_114187150	300	300	400	400	0	150	0	400	400	400	400	400	400	400	400	400	0	25	400	400	375	0	400	400	400	0	0	0	0	225	400	0	0	0	400	0	400	400	400	375	400	0	0	175	0	0	0	0	0
chr12_114190750_114191150	50	350	400	400	0	400	275	400	400	400	400	400	400	50	400	400	400	400	350	400	400	0	400	400	400	0	50	400	275	200	400	400	0	0	200	125	400	400	400	400	400	400	200	400	0	0	0	0	0
chr12_114193050_114193350	0	300	300	300	0	300	0	300	300	300	300	300	300	300	300	300	0	300	300	0	300	0	300	300	0	150	0	0	300	225	300	0	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	0	0
chr12_114224400_114224950	0	0	550	450	0	550	0	550	550	525	550	525	550	550	550	475	0	0	0	550	550	0	550	550	550	0	0	0	300	75	450	550	0	0	550	0	525	550	550	550	550	0	0	550	0	0	0	0	0
chr12_114238650_114239000	350	350	350	350	0	350	0	350	350	350	350	350	350	200	350	0	200	0	275	350	350	0	350	150	50	0	0	350	350	200	350	300	0	0	275	0	350	350	350	350	350	350	350	350	0	0	0	0	0
chr12_114279150_114279450	300	300	300	300	0	300	0	300	300	300	300	75	300	150	0	150	300	0	150	225	300	0	300	300	0	0	0	75	300	300	300	150	0	0	300	0	150	300	300	225	150	75	0	300	0	0	0	0	0
chr12_114298850_114299250	0	400	400	400	400	400	0	400	375	375	400	400	400	400	400	0	400	400	0	400	400	0	400	400	400	0	0	400	0	400	400	400	0	0	0	0	325	0	250	400	400	400	0	400	0	0	0	0	0
chr12_114299700_114300000	75	225	300	300	75	300	0	0	300	300	300	300	300	300	300	300	300	300	150	300	300	0	300	300	300	0	0	300	300	300	300	300	0	0	300	0	300	300	300	225	300	0	0	300	0	300	0	0	0
chr12_114302300_114302700	0	400	400	400	0	300	0	400	400	400	400	400	400	0	375	400	400	400	0	400	400	0	400	400	400	0	0	250	375	150	400	400	300	0	250	0	400	400	400	150	400	400	0	400	0	0	150	0	0
chr12_114319500_114320400	675	0	900	300	300	900	0	900	900	900	900	900	900	900	900	375	900	900	300	900	900	0	900	525	900	375	225	525	0	900	900	900	0	0	900	0	900	900	900	900	900	900	0	900	0	150	0	0	0
chr12_114335600_114336150	0	150	550	550	0	450	75	550	525	475	550	550	550	0	475	550	525	550	0	550	550	0	550	550	25	0	0	0	550	550	550	550	0	0	550	0	550	550	550	550	550	550	0	550	0	0	0	0	0
chr12_114415400_114415800	300	400	400	75	0	400	0	375	400	400	400	400	400	400	400	400	400	400	0	400	375	0	400	400	25	0	0	375	0	400	400	400	400	150	400	0	400	400	400	300	400	400	0	0	0	400	0	0	0
chr12_114489700_114490150	450	450	450	450	0	450	325	450	450	350	350	450	425	0	400	0	450	0	450	450	450	0	450	450	0	0	0	0	50	425	450	450	0	0	450	0	450	450	400	175	450	0	0	450	0	0	0	0	0
chr12_114564700_114565000	0	300	300	300	50	300	0	300	300	300	300	300	300	0	200	300	300	0	0	300	300	0	300	300	300	0	0	0	0	200	50	125	0	0	0	0	0	25	125	50	300	0	0	0	0	0	0	0	0
chr12_114682000_114682700	575	700	275	700	0	700	125	700	700	700	700	700	200	700	700	700	700	700	700	700	700	0	700	700	700	425	125	700	650	700	700	700	700	575	700	700	700	700	700	700	700	700	275	575	575	0	125	575	0
chr12_114694800_114695500	225	300	700	675	0	700	300	700	700	700	700	700	400	700	700	700	175	700	250	600	700	0	700	700	450	700	450	700	0	700	700	75	700	0	700	600	700	450	700	700	700	525	0	700	0	700	0	0	700
chr12_114706950_114707250	0	300	300	75	0	300	150	300	300	300	300	300	300	0	300	225	0	300	225	300	300	0	300	300	300	0	0	300	0	300	300	0	0	0	300	300	300	300	300	300	300	0	0	300	0	150	0	0	0
chr12_114711350_114711900	0	550	550	550	325	550	0	550	550	550	525	550	550	75	550	550	0	175	100	550	550	0	550	550	550	0	0	0	0	550	0	550	0	0	300	0	525	175	225	550	550	300	0	175	0	0	0	0	0
chr12_114751950_114752250	300	300	300	300	0	0	0	300	300	300	300	300	300	225	300	300	0	0	225	300	300	0	300	300	300	0	0	75	0	300	300	300	0	0	0	300	0	300	300	300	300	300	300	300	0	0	0	0	75
chr12_114779300_114779850	0	525	550	550	0	550	0	550	550	550	550	525	550	25	25	550	525	550	0	550	550	0	550	550	550	0	0	0	400	400	0	550	550	550	475	550	550	550	250	0	550	525	550	475	0	225	0	550	0
chr12_114800550_114800950	150	375	400	400	400	400	225	400	400	400	400	400	400	175	300	0	150	0	100	400	400	0	400	400	175	0	0	0	400	400	0	400	400	400	0	400	400	0	400	0	400	0	400	400	250	400	250	400	250
chr12_114946200_114946600	400	325	400	400	400	250	0	400	400	400	400	400	325	75	0	75	400	0	300	300	400	0	400	400	400	0	175	0	0	0	0	325	400	400	400	400	75	400	375	0	400	0	0	400	0	25	400	400	0
chr12_115002300_115002600	0	300	300	225	0	300	0	300	300	300	300	300	300	150	0	300	300	300	75	300	300	0	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	75	150	0	225	0	300
chr12_115005900_115006200	0	0	300	300	150	300	0	300	300	300	300	300	300	0	300	300	300	0	0	300	225	0	300	300	300	225	0	0	300	75	300	150	300	300	300	300	300	225	300	300	300	300	300	300	300	300	0	300	225
chr12_115007700_115008300	75	600	600	600	225	600	0	600	600	600	600	600	600	375	0	600	600	150	300	600	600	0	600	600	600	225	600	225	225	600	300	600	600	600	600	600	600	600	600	75	525	600	600	600	600	450	75	600	600
chr12_115135700_115136100	0	0	0	375	0	400	0	375	375	400	400	400	400	250	400	325	400	75	175	400	375	0	400	400	400	325	400	300	150	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	400	100
chr12_115155700_115156050	0	350	350	350	125	350	75	350	350	350	350	350	350	350	125	75	50	350	50	225	350	0	350	350	200	350	350	200	300	350	350	350	350	350	350	350	0	350	350	350	350	50	350	350	350	350	350	350	350
chr12_115268250_115268700	0	450	450	450	0	450	75	450	450	450	450	450	450	0	450	450	450	225	0	450	450	0	450	450	0	0	0	0	450	300	0	450	450	450	300	450	450	450	450	450	450	0	450	450	225	450	450	150	0
chr12_115274600_115275000	0	400	400	400	0	400	0	400	400	400	400	400	400	250	400	400	400	250	375	400	400	0	400	400	0	0	400	0	0	75	400	400	400	400	400	400	400	400	400	400	300	250	400	400	400	175	400	400	0
chr12_115354500_115354900	0	225	400	400	0	375	0	375	400	400	400	175	400	0	400	400	0	0	0	400	400	0	400	400	375	375	150	0	150	0	400	300	400	400	400	400	400	400	400	400	400	400	400	400	0	0	175	0	0
chr12_115379100_115379400	150	75	300	300	0	300	0	300	300	300	300	300	300	300	0	300	300	300	300	225	300	0	75	300	300	300	300	75	300	150	300	300	300	300	300	300	300	300	300	300	300	150	300	300	0	0	0	300	0
chr12_115384650_115385200	0	550	550	550	0	300	0	550	550	550	550	550	550	0	375	450	550	75	550	550	525	0	550	550	25	250	0	225	0	25	550	550	0	550	475	550	550	225	0	550	550	375	550	550	0	0	0	0	300
chr12_115448250_115448600	0	350	350	350	150	350	0	350	350	350	350	350	350	350	350	350	350	350	0	350	350	0	350	350	125	0	0	350	0	225	350	350	0	0	350	0	350	350	350	350	350	350	0	350	0	0	0	0	350
chr12_115474550_115475200	0	650	650	650	650	650	0	650	650	650	650	650	175	550	0	650	625	475	650	650	450	0	650	625	250	25	0	0	650	550	450	0	25	475	650	0	650	650	650	650	650	625	625	650	0	0	0	0	100
chr12_115561350_115561650	0	300	300	300	0	300	0	300	300	300	300	300	300	0	300	300	300	300	0	300	300	0	300	300	300	0	0	0	0	300	300	300	0	0	300	150	0	300	300	300	300	300	150	300	0	0	0	0	0
chr12_115575450_115575750	0	300	300	300	0	300	0	300	300	300	300	300	300	150	0	0	300	75	0	0	300	0	300	300	0	0	0	0	0	0	0	300	0	0	300	0	300	75	300	300	300	0	0	300	0	300	0	0	0
chr12_115577300_115577700	75	225	400	400	0	375	0	400	400	400	400	400	400	25	375	400	375	0	0	400	400	0	400	400	400	0	225	300	0	0	400	400	0	0	25	0	400	0	0	400	400	400	0	300	0	0	0	0	400
chr12_115581150_115581950	0	0	800	800	275	800	0	800	800	800	800	800	800	675	150	300	50	800	0	800	800	0	800	800	800	0	0	800	450	800	800	800	0	0	225	0	300	800	800	500	800	425	0	425	0	0	0	0	150
chr12_115583300_115583700	0	400	400	400	25	400	0	400	400	400	400	400	400	400	400	400	250	300	325	150	400	0	400	400	400	0	0	400	0	400	400	400	0	0	375	0	400	400	400	400	400	375	400	400	0	0	0	0	0
chr12_115587500_115588100	250	575	600	600	500	600	575	500	600	600	600	600	600	600	600	175	600	175	0	600	600	0	600	600	600	0	100	475	600	600	600	600	600	200	600	600	600	600	600	200	600	600	250	600	0	550	250	0	600
chr12_115597100_115597500	325	400	400	400	0	0	0	400	400	400	400	400	400	400	400	400	400	400	75	400	400	0	400	400	400	0	0	325	400	0	400	400	400	0	400	0	400	400	400	400	400	400	375	400	400	0	400	225	0
chr12_115605000_115605400	0	0	400	400	300	400	0	400	300	400	400	400	400	100	400	400	400	400	400	400	25	0	400	400	400	0	0	400	0	400	400	400	0	0	400	0	400	375	400	400	400	325	0	400	0	400	25	0	0
chr12_115610750_115611200	0	450	450	450	0	450	0	125	450	450	450	450	450	450	450	25	450	350	50	450	450	0	450	425	450	0	0	450	450	450	450	450	0	0	450	0	450	450	25	450	450	450	0	450	0	0	0	0	0
chr12_115621650_115622000	350	350	150	350	0	350	125	350	350	350	350	350	350	0	350	125	350	275	50	350	125	0	350	350	300	0	0	275	50	350	350	350	0	0	350	0	350	350	350	350	350	0	0	350	0	0	0	0	150
chr12_115622500_115622950	0	450	450	450	0	450	450	450	450	425	450	450	350	450	450	25	450	0	450	450	450	0	450	450	450	0	0	450	450	450	450	0	0	0	450	0	450	250	350	175	450	450	0	175	0	0	0	0	0
chr12_115636350_115636850	0	425	500	500	350	500	0	500	500	500	50	500	500	200	500	500	500	500	0	500	500	0	500	500	350	0	0	0	500	500	500	0	0	0	500	0	125	0	0	450	500	500	0	500	0	0	0	0	0
chr12_115685300_115685700	0	400	400	400	0	400	0	400	400	400	225	400	250	25	400	400	400	300	225	400	400	0	400	175	100	0	0	0	225	400	375	400	0	0	400	0	400	400	0	400	400	300	0	400	0	375	250	0	175
chr12_115688550_115688950	325	400	400	400	0	400	100	400	400	400	400	400	0	0	400	400	75	0	250	400	400	0	400	400	400	0	0	400	400	375	400	400	0	0	375	375	400	400	400	400	400	400	0	400	0	0	0	0	0
chr12_115693850_115694200	250	0	350	350	0	350	0	325	350	350	350	350	350	350	350	0	0	0	0	175	350	0	175	350	325	0	0	0	350	350	350	350	100	0	350	0	0	0	325	350	350	100	0	350	0	0	175	0	0
chr12_115711350_115711750	0	0	400	400	375	400	0	0	375	400	400	400	400	400	400	225	300	225	400	400	400	0	400	400	400	0	0	400	175	0	400	400	0	0	400	0	400	0	400	400	400	400	0	325	0	0	150	0	25
chr12_115722300_115722850	0	550	550	550	0	550	0	550	550	550	550	550	550	0	550	550	550	550	0	550	550	0	550	550	550	0	0	375	375	550	300	550	0	0	550	0	550	450	550	550	525	100	0	550	0	0	0	0	0
chr12_115818900_115819350	75	450	450	450	300	450	225	450	450	450	450	450	450	150	300	450	75	75	0	450	450	0	450	450	0	0	0	150	0	0	0	450	0	0	150	0	300	450	450	150	450	450	150	450	0	0	0	0	0
chr12_115833250_115833600	125	350	350	0	350	350	200	350	350	350	350	350	350	350	350	350	350	350	300	350	350	0	350	350	75	0	0	225	350	350	350	350	0	0	350	0	350	350	350	350	350	350	0	350	0	0	0	0	275
chr12_115843500_115844300	500	800	800	150	125	800	525	800	800	800	800	800	800	800	0	600	800	0	0	800	450	0	800	800	125	0	0	425	0	650	75	0	0	0	725	0	0	800	800	800	800	800	0	800	0	0	125	0	0
chr12_117258650_117259000	0	0	250	350	325	350	0	350	350	350	325	350	325	175	0	0	350	0	350	350	325	0	350	350	350	0	0	350	25	0	325	175	0	0	350	0	325	350	350	175	175	350	0	0	0	0	0	0	0
