A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr5_125292900_125293300	375	400	400	0	0	400	0	0	400	400	400	400	400	400	400	400	400	225	400	400	0	225	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400
chr5_126614700_126615050	350	350	350	350	0	350	225	350	350	350	350	350	350	0	0	350	0	0	350	0	0	0	0	350	350	350	200	0	0	0	125	350	350	350	300	350	350	350	0	50	350	0	0	0	350	350	350	350	350	350
chr5_126781050_126781500	450	0	450	450	0	450	225	450	450	450	450	450	450	375	0	0	450	75	450	450	0	375	0	450	450	450	75	300	225	0	450	450	450	450	450	450	450	450	450	0	450	0	0	300	450	450	450	450	450	450
chr5_126923500_126923800	300	300	300	275	125	300	300	300	300	300	300	300	300	200	300	300	0	300	300	100	0	0	300	0	0	0	300	25	300	300	300	0	0	0	300	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0
chr5_126943600_126944150	550	550	550	550	0	550	125	550	550	550	550	550	200	0	550	550	0	0	0	425	0	125	275	0	0	0	550	50	550	125	425	0	0	275	550	0	0	200	0	550	550	0	0	0	0	0	0	0	0	0
chr5_132470450_132471250	800	775	800	800	800	800	0	800	800	800	800	800	800	800	800	800	800	800	775	800	0	775	800	800	800	0	800	800	800	800	800	800	800	800	800	800	400	800	800	800	800	800	0	800	0	325	0	175	100	550
chr5_133022400_133022850	450	450	450	450	450	450	0	450	450	450	450	450	450	0	150	450	0	150	450	450	0	450	450	75	0	0	0	450	450	375	0	0	0	450	450	0	0	150	0	450	450	0	0	0	0	0	0	0	0	0
chr5_133898400_133898700	300	300	300	300	0	300	0	300	300	300	150	300	300	300	300	300	300	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	300	150	300	300	300	300	300	300	300	300	75	0	300	300	300	300	300	300
chr5_134103100_134103400	300	300	300	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	300	275	300	300	300	300	0	300	0	0	0	0	0	0	300	125	0	0	300	300	300	0	300	0	300	300	300	300	300	300	300	300
chr5_134118550_134119500	425	950	950	950	0	950	450	950	950	950	950	950	950	0	0	0	375	0	950	0	0	125	950	950	0	0	0	0	0	0	150	0	0	950	0	0	0	950	950	0	950	375	0	375	0	0	0	0	0	0
chr5_134120700_134121350	50	50	650	575	0	650	50	425	650	650	650	650	650	0	0	0	0	0	650	650	0	600	650	650	0	0	0	0	0	0	450	0	650	650	0	0	0	650	650	0	650	650	150	50	0	0	0	0	0	0
chr5_134124350_134124900	225	550	550	25	0	550	0	550	550	550	550	550	550	550	550	550	550	525	550	550	550	550	550	550	0	550	550	550	550	525	550	550	550	550	550	525	550	550	550	550	550	550	550	550	550	550	550	525	550	525
chr5_134135700_134136900	450	1200	1200	225	0	1200	450	825	1200	1200	1200	1200	1200	375	0	675	1200	0	1200	1200	600	1200	1200	1200	0	0	450	750	750	0	900	0	600	1200	675	0	150	1200	1200	975	1200	975	0	1200	0	0	0	0	0	0
chr5_135930600_135931050	450	0	0	450	0	450	300	375	450	450	0	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	300	375	0
chr5_136139450_136139750	200	200	300	300	50	275	0	300	300	300	300	300	300	0	0	50	0	300	300	275	0	300	0	300	300	0	300	0	200	25	300	300	0	250	275	300	0	300	0	300	250	275	0	0	300	0	0	300	0	0
chr5_137896400_137896750	0	350	350	0	175	350	350	350	350	300	350	350	350	350	350	350	350	350	350	0	0	350	350	350	325	350	350	350	350	350	350	0	350	350	350	350	350	350	325	350	350	325	0	350	350	350	350	350	350	350
chr5_141326250_141326550	300	300	300	300	0	300	300	300	300	300	225	225	300	300	300	300	300	225	300	300	0	0	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300
chr5_143311800_143312100	0	300	150	300	0	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	150	300	300	300	300	0	300	300	0	0	300	300	300	300	300	300	300
chr5_144189700_144190200	0	500	500	500	0	200	125	500	275	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	500	500	500	500	500	500
chr5_157219700_157220050	350	350	350	350	350	350	175	350	350	350	350	350	350	0	0	25	0	0	350	350	0	325	325	350	350	350	0	0	0	0	350	350	350	175	100	350	350	0	0	0	350	0	0	350	350	350	350	350	350	350
chr5_168292700_168293100	0	150	400	300	0	400	0	0	0	400	400	400	400	400	400	400	400	325	400	400	0	325	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	325	400	325	400
chr5_169705050_169705550	0	500	500	500	0	500	300	500	500	500	500	500	500	200	350	0	450	0	0	125	0	500	500	500	500	500	275	500	500	500	0	500	500	500	500	500	500	500	500	0	500	500	0	0	500	500	500	500	500	500
chr5_169767900_169768400	500	500	500	500	200	500	50	500	500	500	500	500	500	0	0	500	0	0	500	500	150	500	500	500	500	500	0	375	50	125	500	500	500	500	0	500	500	500	500	500	500	500	0	425	500	500	500	500	500	500
chr5_169964100_169964800	700	700	700	700	0	675	225	375	675	375	700	700	700	0	0	0	225	0	700	400	0	700	0	700	700	700	0	150	600	75	0	700	700	700	0	700	700	700	700	0	700	700	700	0	700	700	700	700	700	700
chr5_171395850_171396250	325	400	400	300	75	400	325	400	400	400	400	400	400	375	150	400	0	175	400	0	0	0	400	400	400	0	0	0	400	0	400	400	75	400	400	0	150	400	0	400	375	400	0	0	325	400	0	400	400	400
chr5_173671250_173671600	350	350	250	350	175	350	175	350	350	350	350	350	350	0	0	100	250	0	350	325	0	250	350	0	25	0	0	0	0	0	350	0	0	0	0	0	0	0	325	0	350	0	350	0	0	0	0	0	0	0
chr5_178123200_178124050	750	825	850	675	0	750	0	850	850	850	850	850	850	850	75	850	850	0	850	850	850	850	850	850	850	850	75	375	850	850	775	850	850	850	850	850	850	850	750	850	850	850	850	600	0	525	0	0	0	0
chr5_179343150_179343500	350	0	350	0	0	350	0	350	200	350	350	350	350	275	350	350	350	50	350	350	0	350	75	350	50	275	275	350	350	350	350	125	275	350	350	275	200	350	350	350	350	350	350	350	0	0	0	0	0	0
chr5_179547150_179547450	300	300	300	300	0	300	300	300	300	300	300	300	300	300	0	300	300	75	300	0	0	0	0	0	300	300	300	300	300	75	0	225	300	300	300	0	300	0	0	300	300	300	0	300	300	300	300	300	300	300
chr6_214700_215100	400	400	300	300	0	400	375	400	300	400	375	400	400	400	0	0	400	0	400	400	0	400	150	400	150	300	0	400	400	0	0	150	375	400	0	75	400	400	400	300	75	400	0	75	150	75	0	75	150	75
chr6_228300_228600	300	300	300	300	75	300	75	300	300	300	300	300	300	225	75	300	225	0	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
chr6_5132850_5133450	525	600	600	600	525	600	0	600	600	600	600	600	600	600	600	600	600	600	600	525	0	525	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	300	600	600	600	600	600	600
chr6_7440750_7441150	375	300	400	300	300	375	75	375	400	400	375	375	400	400	400	400	225	400	375	400	0	400	400	400	400	400	400	400	400	0	400	300	400	225	400	400	400	400	400	400	400	0	0	0	375	300	0	0	400	300
chr6_31735950_31736250	300	75	300	75	0	300	0	300	300	300	300	300	300	75	75	300	0	0	300	0	0	300	75	75	300	300	75	300	300	0	225	300	300	150	150	300	300	150	150	150	300	300	300	300	300	300	300	300	300	300
chr6_31769850_31770300	450	450	450	375	0	450	450	450	450	450	450	450	450	0	450	225	450	300	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	225	0	0	0	0
chr6_32521500_32522050	525	0	525	525	0	550	0	450	325	550	550	550	550	250	325	550	0	0	300	550	0	550	0	0	325	0	550	550	0	550	550	0	0	550	550	550	550	550	400	550	550	550	25	325	0	0	75	0	0	0
chr6_43096350_43096650	0	300	300	300	0	300	0	300	300	300	0	300	300	0	0	300	225	225	300	0	0	300	300	225	300	300	300	300	300	0	225	300	300	0	300	300	300	300	225	300	300	0	0	300	300	300	300	300	300	300
chr6_43314500_43314800	200	275	300	300	50	275	125	200	275	300	300	300	300	300	300	300	50	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	100	300	300	300	50	125	300	300	300	300	300	300
chr6_46325300_46325600	0	300	300	300	0	275	200	300	300	300	300	300	275	200	0	0	200	25	300	0	0	300	300	300	125	300	125	50	0	300	50	125	300	300	0	275	300	300	300	0	300	300	300	200	300	300	300	300	300	300
chr6_47404200_47404650	375	450	450	450	75	450	225	450	450	450	450	375	450	450	300	450	450	450	450	0	0	150	450	300	450	450	450	450	450	450	450	75	450	0	450	375	450	450	0	450	450	0	450	450	450	450	450	375	225	375
chr6_69721450_69721750	300	200	300	275	0	300	0	300	275	300	300	300	300	0	0	300	0	0	0	0	0	300	25	300	0	0	25	0	250	200	0	0	0	300	0	0	0	0	0	300	275	0	0	0	0	0	0	0	0	0
chr6_89888000_89888300	300	0	300	0	0	300	0	275	300	300	300	300	300	250	300	50	300	0	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	175	300	300	300	0	300	250	0
chr6_90227100_90227400	300	300	300	0	0	300	0	300	300	300	300	300	300	0	300	300	150	300	300	0	0	300	300	225	0	300	300	300	300	300	300	0	300	0	300	0	300	300	0	300	300	0	0	0	300	300	300	300	300	300
chr6_106788950_106789250	0	300	300	300	0	300	0	300	0	300	300	300	300	300	275	300	300	0	275	300	0	0	300	200	0	0	300	0	300	300	300	0	0	300	300	0	0	300	200	300	300	300	300	100	0	0	0	0	0	0
chr6_118940400_118940700	300	300	300	0	0	300	0	300	300	300	300	300	300	75	0	300	300	300	0	300	0	0	300	300	225	300	300	300	300	300	225	300	300	300	300	300	300	300	300	300	300	300	75	300	300	300	0	300	300	300
chr6_127270700_127271250	550	550	450	550	300	550	0	550	550	225	550	550	550	25	325	550	550	175	550	550	0	550	0	550	0	0	550	550	550	250	300	0	0	550	550	25	0	550	250	550	550	400	0	525	0	75	0	0	25	0
chr6_139422350_139422750	400	400	400	400	400	400	225	400	400	400	400	400	400	400	400	175	0	325	400	400	0	400	400	400	400	400	400	400	400	175	400	0	400	400	400	100	400	400	400	400	400	400	0	400	400	400	400	400	400	400
chr6_150273600_150274250	0	650	425	650	0	650	0	650	650	650	650	650	650	650	0	50	500	0	650	575	0	650	650	0	650	650	350	575	575	350	450	650	650	650	425	650	650	575	425	650	650	650	650	425	650	650	650	650	650	650
chr6_150722450_150722900	450	450	450	450	275	450	0	450	450	450	450	450	425	125	450	275	0	100	450	200	0	200	200	450	350	450	450	350	350	200	450	450	450	450	450	450	450	450	275	350	450	425	0	0	450	450	450	450	450	450
chr6_150743100_150743700	600	600	600	600	300	600	0	600	600	600	600	600	600	150	600	600	150	600	600	600	0	0	0	0	0	600	375	600	600	75	600	0	0	600	600	0	375	0	0	600	0	150	0	0	150	0	0	525	150	0
chr6_154259350_154259750	400	0	400	400	0	400	0	400	400	400	400	400	400	400	0	200	0	0	400	400	0	0	400	0	0	0	0	0	400	0	0	0	0	0	125	0	0	0	0	125	200	0	0	400	0	0	0	0	0	0
chr6_154261300_154261600	275	275	300	300	0	300	125	275	300	300	300	300	300	300	0	25	250	100	300	300	300	300	300	0	0	0	0	300	250	0	300	0	0	300	300	0	250	0	0	175	300	0	0	300	250	175	0	100	0	0
chr6_154477800_154478100	300	0	225	300	0	300	0	300	300	300	300	300	300	0	0	0	0	0	0	300	0	300	300	0	0	0	0	0	0	0	225	0	0	0	0	0	0	300	75	0	300	0	0	150	0	0	0	0	0	0
chr6_154597050_154597450	400	300	400	375	300	400	0	400	400	400	400	400	400	0	0	0	400	0	375	375	0	225	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	400	0	400	225	0	0	0	0	0	0
chr6_155176350_155176800	0	450	450	450	0	450	300	450	375	450	450	450	450	0	0	0	0	0	450	0	0	375	450	450	450	450	0	450	0	0	0	450	450	450	0	450	450	450	450	0	450	450	0	0	450	450	450	450	450	450
chr6_155583750_155584050	0	300	300	300	150	300	0	300	300	300	300	300	300	300	300	150	0	0	225	300	0	225	300	150	300	0	225	150	0	300	300	300	300	0	300	300	300	300	300	0	300	0	0	0	75	150	0	0	0	150
chr6_156017000_156017350	0	350	350	350	0	350	0	350	350	350	350	350	350	0	100	0	0	0	350	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0
chr6_156061700_156062050	0	350	350	350	100	350	0	0	350	350	350	350	350	0	0	0	175	0	350	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	350	0	0	0	0	0	0	0	0	0
chr6_156127550_156127900	175	350	350	350	0	350	0	0	350	350	350	350	350	0	25	0	0	0	350	175	0	0	325	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0
chr6_156307050_156307450	400	400	400	400	0	400	0	0	400	400	400	400	400	0	0	0	0	0	400	0	0	300	400	0	0	0	0	0	0	0	100	0	0	0	0	0	0	300	0	0	400	0	225	0	0	0	0	0	0	0
chr6_156375150_156375700	550	550	550	550	375	550	0	450	550	550	550	550	550	0	0	225	0	0	550	300	0	375	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	550	0	0	150	0	0	0	0	0	0
chr6_158787750_158788200	450	450	450	225	0	450	450	450	225	450	450	450	450	450	450	450	450	75	450	150	0	0	450	450	150	0	450	150	450	450	450	225	0	450	450	450	0	225	450	450	450	450	0	0	0	0	0	0	0	0
chr6_158825100_158825400	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	0	0	300	300	0	300	300	300	300	150	300	0	0	300	300	300	0	300	0	300	300	300	0	0	150	0	0	0	0	0
chr7_30246900_30247250	350	350	350	350	350	350	350	350	350	350	350	350	350	50	0	350	0	0	350	350	0	350	350	275	0	350	350	0	0	0	0	0	350	350	200	0	350	350	350	0	350	350	0	350	350	350	275	350	350	350
chr7_30408900_30409400	500	500	500	500	500	500	500	500	500	500	500	500	500	0	150	0	150	0	500	500	0	500	500	125	275	500	0	0	375	0	275	500	500	350	125	500	500	50	0	0	500	0	150	500	500	500	500	500	500	500
chr7_44432400_44432700	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
chr7_44441400_44441850	0	450	450	450	0	450	450	450	300	450	450	450	450	0	450	450	0	450	450	450	0	0	375	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450
chr7_47499000_47499300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	225	300	300	0	300	300	0	300	300	75	300	300	0	0	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	75	75	0	75	0	300
chr7_47556450_47557000	550	550	150	0	0	550	0	0	550	550	550	550	550	0	325	150	150	0	550	550	0	550	450	175	550	0	0	550	0	550	0	25	550	550	325	475	0	550	550	300	550	550	300	550	0	0	0	0	0	0
chr7_50206650_50207050	0	300	400	0	0	0	0	300	400	400	400	400	400	400	400	400	0	25	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	375	400	400	400	375	400	400	400	400	400	400	400
chr7_55461350_55461750	400	400	375	400	0	400	325	400	400	400	400	400	400	0	0	0	0	0	375	400	150	75	400	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0
chr7_65002250_65002600	350	350	350	350	325	325	325	350	350	350	350	350	350	0	350	350	0	25	175	350	25	350	350	325	325	350	350	325	350	350	250	350	25	0	350	350	350	350	0	350	350	0	0	0	100	350	0	350	350	25
chr7_65250800_65251200	300	75	325	400	0	400	150	400	400	400	400	400	400	250	75	0	0	0	400	300	0	225	400	0	0	0	0	75	0	0	0	0	0	400	0	0	75	300	0	0	400	300	0	0	0	0	0	0	0	0
chr7_74475600_74475900	300	300	300	0	0	300	300	300	300	300	300	300	300	300	0	0	75	0	300	300	0	300	300	300	300	300	0	300	0	300	0	300	300	300	0	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300
chr7_75688750_75689100	350	300	350	150	0	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350
chr7_77222400_77223050	650	650	650	650	650	650	0	650	650	650	650	650	650	650	0	425	650	200	650	650	0	650	650	0	0	0	350	0	150	150	0	0	75	650	0	0	300	450	0	300	650	50	650	450	650	650	0	0	0	0
chr7_77809150_77809500	350	350	350	350	50	350	350	350	350	350	350	350	350	200	50	350	0	350	350	350	0	350	350	0	0	0	350	350	350	350	350	0	350	350	350	0	350	350	350	350	350	350	0	125	350	350	350	350	350	350
chr7_101465400_101465750	350	350	350	350	0	350	275	350	350	350	350	0	350	350	350	350	350	350	350	0	0	350	0	275	275	350	350	350	350	350	350	275	350	350	350	275	350	350	125	350	350	350	275	350	275	275	0	350	275	0
chr7_101542850_101543250	375	300	400	300	0	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr7_101832900_101833250	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	150	350	0	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	50	0	0	350	350	350	350	350	350
chr7_102064650_102065100	450	450	450	450	0	450	225	450	450	450	450	450	450	0	450	450	450	0	450	0	0	0	450	450	450	450	450	300	450	450	450	450	450	450	0	450	450	450	450	450	450	300	75	0	450	450	450	450	450	450
chr7_107896650_107896950	300	300	300	300	75	300	300	300	300	300	300	300	300	75	300	300	0	300	75	0	0	0	300	300	75	0	300	300	300	0	300	225	0	300	300	300	0	300	300	300	300	300	0	150	300	300	225	300	300	300
chr7_127940750_127941100	350	350	350	350	350	350	0	350	350	350	350	350	350	350	0	350	350	350	350	350	0	325	350	350	350	350	250	0	350	350	350	350	350	350	350	350	350	350	350	350	325	350	0	350	350	350	350	350	350	350
chr7_135470250_135470550	300	300	300	300	0	300	0	300	300	300	300	300	300	0	0	300	0	150	0	0	0	300	300	0	0	0	300	0	300	300	300	0	0	300	300	0	0	300	0	300	300	0	0	0	225	0	0	75	150	0
chr7_148484750_148485250	0	475	500	500	0	500	375	500	500	0	500	500	500	175	325	250	500	400	500	0	0	500	500	500	0	0	250	0	400	175	0	0	0	0	500	0	0	0	0	500	500	0	0	250	100	25	0	0	0	25
chr8_8853300_8853650	350	350	350	350	50	350	350	350	350	350	350	350	275	350	0	350	0	0	350	350	0	0	0	350	0	350	350	350	350	0	0	0	350	350	350	0	350	225	0	350	350	200	50	225	350	350	350	350	350	350
chr8_10134200_10134600	250	400	400	400	25	400	0	400	400	400	400	400	400	25	0	400	150	0	100	375	0	0	150	400	0	0	0	0	0	0	0	0	0	400	0	400	0	400	325	0	300	0	0	0	0	0	0	0	0	0
chr8_37493450_37493850	0	400	400	0	0	400	0	400	400	400	400	400	400	400	0	400	400	400	375	400	0	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	325	400	400	400	400	400	400
chr8_95172200_95172600	0	400	400	400	0	400	300	400	400	400	400	400	400	400	400	400	150	225	400	375	0	0	150	375	0	400	400	375	400	400	400	0	400	400	400	0	400	400	225	400	400	400	0	0	400	400	400	400	400	400
chr8_95199600_95199950	350	350	350	350	0	350	125	350	350	350	350	350	350	350	350	350	0	0	350	0	0	0	275	350	0	350	350	350	350	350	125	0	350	350	350	0	200	350	0	350	350	0	0	275	350	350	50	275	275	200
chr8_95204250_95205700	750	1450	1450	1450	0	1450	375	1450	1425	1450	1450	1450	1450	1450	1450	1450	1000	750	1450	0	0	600	1275	25	0	1050	1450	1450	1450	1450	1450	0	1450	1450	1450	0	1450	1450	400	1450	1450	450	0	1450	1450	1450	750	1450	450	375
chr8_120662450_120662800	0	0	350	350	0	350	0	350	350	350	350	350	350	350	0	350	350	350	350	0	0	325	350	350	0	350	350	350	350	350	350	0	350	350	350	0	350	350	350	350	350	350	0	350	350	350	350	350	350	350
chr8_120673050_120673450	0	400	400	400	0	400	0	400	400	400	400	400	300	0	325	400	0	0	400	0	0	0	400	400	0	0	400	400	400	300	400	0	0	400	400	25	0	400	400	400	400	400	0	400	0	0	0	0	0	0
chr8_120702000_120702850	0	750	850	850	0	750	0	850	850	850	850	850	850	850	850	850	850	850	850	0	0	850	850	850	450	850	850	850	850	850	850	600	850	850	850	0	850	850	850	850	850	850	600	850	850	850	850	850	850	850
chr8_120724700_120725050	0	100	350	0	0	325	0	325	350	325	325	350	350	350	350	350	350	350	350	250	0	350	325	350	0	350	350	350	350	350	350	0	350	350	350	250	325	350	350	350	350	350	325	350	350	350	350	350	350	350
chr8_120731100_120731400	0	150	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
