A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr12_54219850_54220350	500	0	0	500	500	0	500	500	500	0	0	0	0	0	0	0	0	0	0	350	500	0	0	0	200	0	0	0	150	0	0	500	0	0	0	0	0	0	0	50	0	225	0	0	200	0	0	0	0
chr12_54317800_54318450	650	0	650	650	650	0	650	425	650	0	600	0	0	0	0	0	0	0	300	500	650	0	0	0	225	0	150	0	0	0	0	650	125	375	0	0	0	600	0	0	0	650	0	650	650	650	650	0	650
chr12_54392000_54392350	350	0	0	0	350	0	0	0	350	250	300	0	0	0	0	0	0	0	0	325	350	175	350	0	0	0	175	0	0	0	0	350	350	0	350	0	350	350	0	350	0	350	350	250	325	350	0	0	250
chr12_55036050_55036350	300	0	0	75	300	0	300	300	300	0	0	300	0	0	225	0	0	0	0	300	300	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	300
chr12_55864000_55864350	350	0	0	350	350	0	350	350	350	0	0	0	0	0	0	50	0	0	0	350	350	0	225	350	0	350	0	0	200	0	50	0	0	275	0	350	350	275	0	0	0	0	0	0	0	0	0	0	0
chr12_56068100_56068500	400	0	0	400	400	0	400	400	400	0	400	0	0	0	0	0	0	0	0	375	0	0	0	0	0	25	0	0	0	0	0	25	0	400	0	0	100	0	175	0	0	100	0	0	0	0	0	0	0
chr12_56491300_56491600	300	0	50	125	300	0	300	300	300	0	300	300	0	300	300	300	300	300	300	300	300	175	0	300	0	300	300	300	300	300	300	300	25	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300
chr12_56502700_56503050	350	0	125	350	350	0	350	350	350	0	0	0	0	350	225	0	0	0	0	350	0	0	0	300	0	50	0	0	0	0	0	350	0	150	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0
chr12_56577650_56578000	350	0	0	350	350	0	350	350	350	0	0	0	0	0	0	0	0	0	0	250	350	350	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_56578150_56579100	950	0	0	725	950	0	950	500	950	0	0	450	0	225	0	0	0	0	375	950	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_56580000_56580300	300	0	0	300	300	0	300	150	300	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_56584500_56584800	300	0	0	300	300	0	300	300	300	0	0	0	300	0	0	0	0	0	0	225	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	300	150	150
chr12_56991200_56991600	400	0	0	0	400	0	0	0	375	0	400	0	0	100	0	0	0	0	400	400	400	400	400	325	0	0	400	0	250	0	0	400	400	0	400	0	0	0	0	0	0	400	400	175	325	400	325	0	25
chr12_57125700_57126200	500	0	0	500	500	0	500	500	500	0	500	375	0	500	500	500	500	500	0	500	500	425	0	500	500	0	500	500	425	275	500	500	500	500	500	500	275	500	500	200	500	500	200	500	500	500	500	500	500
chr12_57182050_57182600	275	0	50	550	550	0	550	550	550	0	500	0	0	425	550	0	0	125	0	550	350	0	500	550	0	200	425	0	0	0	0	350	275	0	125	0	0	550	0	50	50	0	0	125	0	0	425	125	125
chr12_57228100_57228400	300	0	0	300	300	0	0	100	300	125	275	0	50	300	0	300	0	275	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	200	0	0	275	0	0	0	0	0	0	100	0	200	0
chr12_57241350_57241750	400	0	0	0	400	0	400	0	400	400	400	0	150	100	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400
chr12_57245350_57246000	650	0	0	0	650	0	650	650	650	575	275	0	0	0	275	200	650	275	0	575	650	125	350	200	0	500	0	650	500	500	650	0	0	125	0	650	200	350	650	0	200	0	0	0	0	0	0	0	0
chr12_57850450_57850750	300	0	175	0	300	0	300	300	300	300	300	0	0	0	0	275	300	275	0	300	250	0	0	300	300	0	300	300	0	300	300	300	300	300	300	300	125	300	50	300	300	300	300	300	300	300	300	300	300
chr12_61815450_61815750	300	0	300	0	300	0	300	300	300	0	300	0	0	0	0	300	300	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_63581550_63582000	450	0	0	0	450	0	450	450	450	0	450	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_63906300_63906600	300	0	0	225	300	0	300	300	300	0	300	0	0	75	0	0	300	150	0	0	75	75	0	150	0	0	0	300	300	0	300	75	0	0	0	75	0	300	300	300	0	0	150	0	0	0	300	150	300
chr12_64589250_64589550	300	0	0	0	300	0	300	300	300	0	0	0	0	0	0	0	0	150	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	75	75	0	300	0
chr12_67516450_67516800	350	0	50	350	350	0	350	350	350	300	350	350	0	0	0	0	0	350	0	350	350	350	0	125	350	0	350	0	0	0	0	350	350	0	125	0	0	0	0	0	0	350	75	350	350	350	350	350	350
chr12_69326750_69328200	1450	0	525	900	1450	0	1450	1450	1425	0	1450	0	0	0	600	0	0	0	0	1450	1450	0	975	375	0	675	0	0	0	0	0	550	1000	300	0	0	300	0	0	0	525	0	600	1450	175	1450	1050	25	825
chr12_69329900_69330250	0	0	0	0	0	0	350	0	325	0	350	0	0	175	0	100	25	0	0	350	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	325	350	25	25
chr12_69607350_69607800	450	0	450	0	450	0	450	450	375	0	375	0	0	0	0	0	300	0	0	450	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	450	0	0	0
chr12_70037700_70038000	300	0	75	300	300	0	300	300	300	0	0	0	75	75	0	0	0	75	150	300	300	75	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_74534900_74535300	400	0	150	150	375	0	400	400	300	0	0	175	0	0	0	0	0	0	0	400	400	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	250	0	100	100
chr12_84907000_84907350	350	0	275	350	350	0	350	350	350	0	300	0	350	200	0	350	225	0	0	0	350	0	350	350	0	350	0	350	350	350	0	350	0	0	0	350	350	0	350	0	350	75	0	350	0	350	350	350	350
chr12_87781950_87782400	450	0	375	450	450	0	450	450	450	0	450	0	300	0	0	0	300	450	0	375	450	375	0	375	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_91072350_91072650	300	0	0	0	300	0	150	300	300	0	300	300	0	0	0	0	150	300	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	300	0	0	0	0	0	0
chr12_94942600_94943050	325	0	50	25	450	0	0	325	450	175	450	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_94965650_94966050	325	0	0	0	400	0	0	0	400	0	0	0	0	325	0	0	0	0	325	375	375	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0
chr12_95522300_95522900	350	0	0	375	600	0	600	0	600	0	0	0	0	600	325	0	0	0	0	600	0	0	0	175	0	50	0	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_95527800_95528100	300	0	300	0	300	0	300	0	300	0	0	0	0	0	300	75	150	0	0	300	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_95539200_95539500	300	0	150	225	300	0	300	300	300	0	0	0	0	0	225	0	0	300	0	300	0	0	0	300	0	300	0	300	150	75	0	150	0	300	0	0	0	300	0	0	0	0	0	0	300	300	300	300	0
chr12_95540300_95541050	750	0	750	0	750	0	750	50	725	0	0	0	0	750	750	0	750	725	0	700	275	0	0	275	0	0	0	750	350	200	25	625	0	250	0	0	250	350	0	0	0	750	0	100	750	750	0	0	0
chr12_95541400_95541700	300	0	0	300	300	0	300	300	300	0	0	0	0	300	300	300	200	300	0	300	0	0	0	0	0	0	0	0	300	200	250	0	0	300	0	300	300	300	300	0	0	300	0	0	0	300	0	0	0
chr12_95542650_95543750	1100	0	1100	275	1100	0	1100	375	1100	0	0	0	0	650	0	650	375	375	0	450	0	0	0	275	0	275	0	0	350	225	575	425	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_95549250_95549550	300	0	300	0	300	0	300	0	300	0	300	75	0	300	300	300	300	300	0	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	300	300	300	300	300	300
chr12_95554950_95555400	450	0	450	450	450	0	450	300	450	0	0	0	0	300	450	450	450	450	0	375	0	0	0	0	0	0	0	0	300	0	0	300	0	0	375	0	0	0	0	0	0	450	0	450	450	450	150	300	450
chr12_95567800_95568100	300	0	300	200	300	0	300	300	300	0	275	50	0	200	0	0	0	0	0	300	0	50	0	300	250	0	0	0	50	0	0	0	0	25	0	0	250	0	300	0	0	300	0	0	0	0	0	0	0
chr12_95586450_95586950	500	0	0	0	500	0	500	75	500	0	0	0	0	0	125	0	125	0	0	0	0	0	0	125	0	0	125	0	0	50	50	200	125	0	50	0	0	125	0	0	50	350	0	200	425	350	125	275	275
chr12_98570150_98570500	350	0	325	350	350	0	350	350	350	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	175	0	0	0	0	0	100	25	325	325	0	0	0
chr12_98589050_98589600	550	0	100	225	550	0	550	550	0	0	550	0	0	225	250	0	0	550	325	550	525	375	0	0	0	450	450	0	0	0	75	550	0	0	0	0	0	0	0	0	0	75	0	0	0	100	400	0	0
chr12_101416250_101416550	300	0	0	300	300	0	300	300	300	0	0	0	0	0	100	0	0	100	0	0	300	0	0	0	0	250	0	0	0	0	0	300	0	0	0	0	125	50	0	0	0	300	0	300	300	300	300	300	300
chr12_104153600_104154250	650	0	650	325	475	0	650	650	650	0	650	400	0	0	0	0	0	325	0	650	600	0	0	0	0	0	0	0	0	0	0	400	0	0	600	0	650	0	25	0	300	0	0	650	400	650	0	250	450
chr12_104206200_104206550	350	0	0	350	350	0	350	350	350	0	350	0	50	0	0	350	275	0	0	350	350	350	0	350	0	0	0	0	0	350	125	0	125	350	0	0	350	0	0	0	0	350	350	0	0	0	0	350	0
chr12_104246200_104246800	600	0	500	600	600	0	600	600	600	0	600	0	0	0	0	0	0	0	25	0	575	0	0	400	0	0	0	100	0	25	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	100	0	0	0
chr12_104249550_104249850	300	0	0	0	300	0	300	300	300	0	0	0	150	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
chr12_108949250_108949700	450	0	450	350	450	0	450	450	450	350	450	0	0	450	0	200	425	0	450	450	275	0	0	350	450	50	450	200	0	0	0	450	275	0	200	425	450	450	0	0	425	450	0	450	450	450	450	450	400
chr12_109045100_109045400	300	0	300	300	300	0	300	300	300	200	300	0	0	0	300	250	300	250	0	275	300	0	25	200	0	300	0	300	300	300	300	300	275	300	0	300	300	300	300	0	300	300	300	100	250	25	175	25	25
chr12_109841850_109842300	450	0	0	375	450	0	450	450	450	0	0	0	0	450	0	0	0	0	0	450	0	0	0	0	0	0	0	0	225	0	0	375	0	0	0	75	375	0	0	75	0	225	0	0	0	0	0	0	0
chr12_109884900_109886700	1800	0	450	150	1800	0	675	0	1650	0	0	0	0	0	300	0	300	225	0	1800	1350	0	0	0	375	0	1350	0	0	0	0	1350	675	0	75	0	0	450	0	0	0	1650	0	1800	1275	1650	600	1500	1200
chr12_109890000_109890500	500	0	0	0	500	0	0	0	425	0	0	0	0	425	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_109891550_109891950	400	0	0	0	400	0	0	175	0	0	0	0	0	225	0	0	0	0	0	375	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	150	175	100	325
chr12_110425300_110425650	350	0	50	150	350	0	350	350	350	0	0	0	0	50	0	0	350	0	0	350	0	125	0	350	0	350	0	0	0	0	0	350	0	0	0	0	150	350	0	0	0	350	275	0	0	350	0	0	0
chr12_110830600_110830950	350	0	0	0	350	0	350	350	350	0	275	0	0	0	0	350	150	350	0	0	350	0	0	350	0	225	350	350	0	275	50	350	275	50	125	125	225	0	150	150	0	350	350	350	350	350	350	350	350
chr12_111258300_111258900	600	0	0	600	600	0	600	600	600	75	150	150	300	0	450	150	600	600	0	600	450	300	0	600	0	0	0	0	0	150	0	75	0	0	0	525	150	600	0	0	0	0	600	0	0	0	0	0	0
chr12_111324250_111324550	300	0	0	300	300	0	300	300	300	0	300	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_111374850_111375350	500	0	0	500	500	0	500	500	500	0	0	0	0	0	375	0	0	0	300	500	500	275	200	0	0	0	75	375	0	500	0	500	0	0	0	0	0	225	500	0	500	500	500	375	0	500	0	0	0
chr12_111604200_111604650	450	0	225	0	450	0	450	0	0	0	0	0	0	450	150	450	300	0	450	450	450	0	0	0	375	0	375	450	450	0	375	225	0	0	300	0	450	0	0	0	0	300	0	0	0	0	0	0	0
chr12_111618600_111619050	450	0	0	450	450	0	450	450	450	0	375	0	0	0	450	0	0	450	0	450	0	150	0	0	0	375	0	0	0	0	75	150	300	0	0	150	0	300	0	0	0	0	0	0	0	450	0	450	0
chr12_111760100_111760650	550	0	0	0	450	0	0	300	550	0	550	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0
chr12_111768600_111769200	600	0	0	600	600	0	0	0	600	0	600	0	0	0	0	0	0	600	0	600	600	0	525	0	0	0	0	600	0	0	0	0	0	300	0	0	0	150	0	375	75	0	600	0	0	0	0	0	0
chr12_113029600_113030250	650	0	0	650	650	0	650	650	650	0	0	0	0	200	0	150	0	0	125	650	50	0	0	650	0	50	0	50	0	0	650	0	0	0	0	0	650	275	0	0	50	0	50	0	0	0	0	0	0
chr12_113033500_113033850	350	0	125	75	350	0	350	350	350	0	0	0	0	0	350	0	0	0	0	350	125	0	0	200	0	0	0	350	0	300	0	0	0	0	0	0	350	0	125	350	0	0	275	275	350	350	350	350	350
chr12_113079900_113080200	300	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr12_113150850_113151350	500	0	0	300	500	0	500	425	500	0	0	0	0	500	0	0	225	0	0	225	500	150	500	0	150	0	225	0	0	0	0	500	300	0	375	0	500	500	375	75	150	500	500	500	0	500	500	300	0
chr12_113342300_113342600	300	0	125	300	300	0	300	300	300	0	300	50	0	300	0	0	0	0	0	300	300	25	0	0	0	0	0	0	0	0	0	0	25	300	0	0	0	0	0	0	0	25	0	300	300	0	300	0	0
chr12_114645200_114645550	350	0	250	350	350	0	350	350	350	0	325	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	25	350	250	350	0	0	0	0	175	350	100	350	0	175	0	25	0	0	0	0	0	0
chr12_114794100_114794400	0	0	225	0	300	0	300	300	300	0	225	0	0	300	300	0	300	300	0	300	225	75	0	300	0	0	0	0	0	0	150	0	0	300	0	300	300	0	150	0	300	0	300	0	0	0	0	0	0
chr12_114987800_114988350	550	0	550	0	550	0	550	550	550	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	550	0	0	0	0	0	325	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
chr12_115216650_115216950	300	0	75	300	300	0	300	300	300	300	300	0	75	0	0	0	75	75	0	300	225	0	0	0	0	0	0	0	225	300	150	0	0	75	0	150	225	150	150	0	225	0	300	0	0	0	0	0	0
chr12_116289600_116289900	300	0	0	300	300	0	300	300	300	0	300	0	300	0	0	0	0	0	0	225	300	150	150	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	150	0	0	0	0	75	0	0
chr12_116372850_116373200	350	0	0	0	350	0	350	350	350	75	0	0	0	0	0	0	0	0	125	350	350	0	0	0	0	350	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0	350	275	0	0	0	0	0	0
chr12_116394400_116394750	350	0	0	50	350	0	350	350	350	0	0	0	0	350	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	350	0	350	0	0	0	0	0	275	0	150	0	50	0	0	0	0	0
chr12_116413350_116413950	600	0	0	75	600	0	600	600	600	0	75	0	0	0	0	0	0	0	150	450	0	0	0	0	0	0	0	0	75	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_116450850_116451150	300	0	0	0	300	0	0	225	300	0	0	0	0	0	0	75	0	0	75	300	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_116811500_116811800	300	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0
chr12_116864850_116865550	475	0	0	0	675	0	700	0	0	0	0	0	0	450	0	0	375	0	0	675	700	0	0	0	0	375	75	0	700	0	0	0	0	0	0	0	0	475	0	0	0	0	375	0	0	150	0	0	475
chr12_116869150_116869500	350	0	0	125	350	0	350	275	0	0	0	0	0	0	0	0	0	0	0	350	350	125	0	0	0	0	0	0	0	0	0	0	0	0	0	300	125	350	0	0	0	0	350	0	0	0	0	0	0
chr12_116870550_116870850	300	0	0	0	300	0	300	300	0	0	0	0	0	150	75	300	300	300	0	300	300	75	0	300	0	0	0	300	225	300	0	0	0	0	0	0	300	300	0	0	0	300	300	225	75	0	0	300	0
chr12_116872400_116874850	2450	0	100	0	2450	0	2450	100	0	0	0	0	0	850	0	2050	525	175	0	2125	2450	1525	175	2200	1750	2450	2450	1600	2450	2450	1750	2450	2050	0	2275	850	2450	1975	925	0	1075	2450	2450	2450	2450	2450	2450	2450	2450
chr12_116876550_116876850	300	0	0	0	300	0	300	75	0	75	0	0	0	300	0	300	300	150	0	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	75	300	300	300	300	300	300	300	300	300
chr12_116877750_116878250	500	0	50	0	500	0	500	500	0	0	0	0	75	200	0	500	500	200	0	500	500	500	0	500	500	225	500	50	500	500	75	500	500	0	500	500	500	500	500	0	150	500	500	500	500	500	500	500	500
chr12_116881800_116882700	900	0	0	0	900	0	900	900	900	0	900	150	450	900	0	900	900	225	0	900	900	900	375	900	900	900	900	900	900	900	900	900	900	0	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900
chr12_116884000_116884400	400	0	0	200	400	0	400	400	125	0	0	0	0	0	0	0	400	125	0	400	400	200	125	400	400	50	400	0	400	400	125	400	400	0	400	400	50	400	400	0	400	400	400	400	400	400	400	400	400
chr12_117102300_117102800	500	0	500	0	500	0	500	500	500	0	500	0	0	350	500	500	500	500	0	0	500	500	0	500	500	500	500	500	500	500	500	500	500	0	500	500	500	500	500	0	500	500	500	500	500	500	350	500	500
chr12_120282400_120282700	300	0	125	250	50	0	300	0	300	0	300	300	0	300	300	200	300	125	125	275	300	300	0	200	200	300	0	300	300	300	300	300	300	300	0	300	300	275	50	0	300	300	300	0	0	300	0	0	0
chr12_120286550_120286900	350	0	0	0	25	0	350	0	325	0	0	100	0	350	350	0	25	350	0	350	100	25	0	0	0	0	0	350	0	0	350	0	325	0	0	350	0	175	0	0	100	175	25	0	0	350	0	0	175
chr12_120473300_120473700	400	0	0	150	400	0	0	225	400	75	150	0	0	100	175	0	400	0	0	375	400	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_120586800_120587100	300	0	0	0	300	0	300	150	300	0	75	75	0	300	75	300	300	300	225	300	300	300	0	0	225	0	300	75	225	0	75	300	300	300	300	300	150	0	0	0	300	300	0	300	300	300	300	300	300
chr12_120589800_120590500	325	0	300	400	700	0	700	0	525	0	675	0	0	525	700	150	600	0	75	75	0	0	0	0	0	225	0	0	300	0	0	75	0	0	0	0	0	250	0	0	75	450	0	0	0	0	0	0	0
chr12_120665400_120665700	300	0	0	300	300	0	300	300	300	0	0	0	0	0	0	0	225	0	0	300	300	300	0	300	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	300	0	0	150	0	225	0	0
chr12_120682050_120682450	400	0	100	400	400	0	400	400	400	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
